"GEO_ID","NAME","B19013_001E","B19013_001M",
"1600000US0669196","Santa Maria city, California","69714","8612",
"1600000US0670000","Santa Monica city, California","94906","20668",
"1600000US0670098","Santa Rosa city, California","86459","3559",
"1600000US0672016","Simi Valley city, California","101621","6870",
"1600000US0673080","South Gate city, California","65351","6896",
"1600000US0675000","Stockton city, California","69844","3292",
"1600000US0677000","Sunnyvale city, California","156059","9649",
"1600000US0678120","Temecula city, California","99805","10261",
"1600000US0678582","Thousand Oaks city, California","114791","9927",
"1600000US0680000","Torrance city, California","100392","8009",
"1600000US0680238","Tracy city, California","102263","11640",
"1600000US0680644","Tulare city, California","63668","5610",
"1600000US0680812","Turlock city, California","74032","9178",
"1600000US0680854","Tustin city, California","98092","12976",
"1600000US0681204","Union City city, California","114700","11828",
"1600000US0681344","Upland city, California","88346","8132",
"1600000US0681554","Vacaville city, California","97777","8900",
"1600000US0681666","Vallejo city, California","77711","4494",
"1600000US0682590","Victorville city, California","65478","4483",
"1600000US0682954","Visalia city, California","64165","5336",
"1600000US0682996","Vista city, California","84262","8815",
"1600000US0683346","Walnut Creek city, California","118483","8545",
"1600000US0684200","West Covina city, California","88476","6349",
"1600000US0684550","Westminster city, California","66862","8307",
"1600000US0685292","Whittier city, California","84320","8816",
"1600000US0686832","Yorba Linda city, California","133365","16857",
"1600000US0686972","Yuba City city, California","61443","5699",
"1600000US0803455","Arvada city, Colorado","92647","7149",
"1600000US0804000","Aurora city, Colorado","71647","2550",
"1600000US0807850","Boulder city, Colorado","84167","8482",
"1600000US0809280","Broomfield city, Colorado","107638","9949",
"1600000US0812415","Castle Rock town, Colorado","125657","12215",
"1600000US0812815","Centennial city, Colorado","108531","4719",
"1600000US0816000","Colorado Springs city, Colorado","74579","2964",
"1600000US0820000","Denver city, Colorado","81630","2394",
"1600000US0827425","Fort Collins city, Colorado","73945","3772",
"1600000US0831660","Grand Junction city, Colorado","59201","5582",
"1600000US0832155","Greeley city, Colorado","64853","7896",
"1600000US0836410","Highlands Ranch CDP, Colorado","137241","10936",
"1600000US0843000","Lakewood city, Colorado","77122","6334",
"1600000US0845970","Longmont city, Colorado","72911","5318",
"1600000US0846465","Loveland city, Colorado","66535","5867",
"1600000US0862000","Pueblo city, Colorado","49598","4459",
"1600000US0877290","Thornton city, Colorado","93873","2608",
"1600000US0883835","Westminster city, Colorado","86688","7703",
"1600000US0908000","Bridgeport city, Connecticut","46445","4633",
"1600000US0918430","Danbury city, Connecticut","79079","12707",
"1600000US0937000","Hartford city, Connecticut","42468","4759",
"1600000US0950370","New Britain city, Connecticut","51586","2718",
"1600000US0952000","New Haven city, Connecticut","50569","4690",
"1600000US0955990","Norwalk city, Connecticut","89047","12125",
"1600000US0973000","Stamford city, Connecticut","100543","5090",
"1600000US0980000","Waterbury city, Connecticut","48793","4882",
"1600000US1077580","Wilmington city, Delaware","55136","7123",
"1600000US1150000","Washington city, District of Columbia","90088","3477",
"1600000US1200410","Alafaya CDP, Florida","74796","8039",
"1600000US1207300","Boca Raton city, Florida","85194","13252",
"1600000US1207875","Boynton Beach city, Florida","61293","5254",
"1600000US1208150","Brandon CDP, Florida","64357","7533",
"1600000US1210275","Cape Coral city, Florida","66425","4630",
"1600000US1212875","Clearwater city, Florida","56626","3507",
"1600000US1214400","Coral Springs city, Florida","81067","4382",
"1600000US1216475","Davie town, Florida","73332","9310",
"1600000US1216525","Daytona Beach city, Florida","43864","3270",
"1600000US1216725","Deerfield Beach city, Florida","49865","7012",
"1600000US1217100","Delray Beach city, Florida","64730","9701",
"1600000US1217200","Deltona city, Florida","63727","5001",
"1600000US1217935","Doral city, Florida","84956","7142",
"1600000US1224000","Fort Lauderdale city, Florida","64912","4443",
"1600000US1224125","Fort Myers city, Florida","53583","8315",
"1600000US1225175","Gainesville city, Florida","40822","3578",
"1600000US1230000","Hialeah city, Florida","46674","2741",
"1600000US1232000","Hollywood city, Florida","60490","3265",
"1600000US1232275","Homestead city, Florida","52365","7622",
"1600000US1232610","Horizon West CDP, Florida","121007","10140",
"1600000US1235000","Jacksonville city, Florida","58621","2275",
"1600000US1236100","Kendall CDP, Florida","76255","11856",
"1600000US1236950","Kissimmee city, Florida","42615","5881",
"1600000US1238250","Lakeland city, Florida","55029","5967",
"1600000US1239425","Largo city, Florida","55228","6137",
"1600000US1239550","Lauderhill city, Florida","44975","6765",
"1600000US1239925","Lehigh Acres CDP, Florida","58422","5181",
"1600000US1243975","Melbourne city, Florida","57132","5203",
"1600000US1245000","Miami city, Florida","48789","3580",
"1600000US1245025","Miami Beach city, Florida","55512","7745",
"1600000US1245060","Miami Gardens city, Florida","54276","4960",
"1600000US1245975","Miramar city, Florida","79282","8892",
"1600000US1249675","North Port city, Florida","68583","9813",
"1600000US1253000","Orlando city, Florida","54167","3636",
"1600000US1254000","Palm Bay city, Florida","54746","6096",
"1600000US1254200","Palm Coast city, Florida","60648","5905",
"1600000US1255775","Pembroke Pines city, Florida","76439","4190",
"1600000US1256825","Pine Hills CDP, Florida","42153","6529",
"1600000US1257425","Plantation city, Florida","72955","6980",
"1600000US1257900","Poinciana CDP, Florida","57296","13700",
"1600000US1258050","Pompano Beach city, Florida","53737","4073",
"1600000US1258350","Port Charlotte CDP, Florida","54814","10242",
"1600000US1258715","Port St. Lucie city, Florida","71381","7135",
"1600000US1260950","Riverview CDP, Florida","81195","4708",
"1600000US1263000","St. Petersburg city, Florida","64141","2375",
"1600000US1268350","Spring Hill CDP, Florida","59363","5194",
"1600000US1269700","Sunrise city, Florida","66184","5761",
"1600000US1270600","Tallahassee city, Florida","51224","2153",
"1600000US1270675","Tamarac city, Florida","59885","11182",
"1600000US1271000","Tampa city, Florida","63404","2155",
"1600000US1271625","The Villages CDP, Florida","65117","6314",
"1600000US1272145","Town 'n' Country CDP, Florida","58140","7272",
"1600000US1275875","Wesley Chapel CDP, Florida","90878","11259",
"1600000US1276582","Weston city, Florida","122774","17231",
"1600000US1276600","West Palm Beach city, Florida","59400","7706",
"1600000US1301052","Albany city, Georgia","38999","5664",
"1600000US1301696","Alpharetta city, Georgia","122326","32198",
"1600000US1303440","Athens-Clarke County unified government (balance), Georgia","50299","4779",
"1600000US1304000","Atlanta city, Georgia","74107","4474",
"1600000US1304204","Augusta-Richmond County consolidated government (balance), Georgia","47921","4708",
"1600000US1319000","Columbus city, Georgia","52734","4134",
"1600000US1342425","Johns Creek city, Georgia","132870","11773",
"1600000US1349008","Macon-Bibb County, Georgia","48176","3589",
"1600000US1367284","Roswell city, Georgia","104825","15832",
"1600000US1368516","Sandy Springs city, Georgia","94456","9810",
"1600000US1369000","Savannah city, Georgia","49612","3850",
"1600000US1372122","South Fulton city, Georgia","73958","11421",
"1600000US1380508","Warner Robins city, Georgia","58864","6818",
"1600000US1571550","Urban Honolulu CDP, Hawaii","73434","2929",
"1600000US1608830","Boise City city, Idaho","70217","4372",
"1600000US1639700","Idaho Falls city, Idaho","61833","7407",
"1600000US1652120","Meridian city, Idaho","88088","6696",
"1600000US1656260","Nampa city, Idaho","63471","5810",
"1600000US1702154","Arlington Heights village, Illinois","102237","6887",
"1600000US1703012","Aurora city, Illinois","83996","6212",
"1600000US1706613","Bloomington city, Illinois","71700","6850",
"1600000US1707133","Bolingbrook village, Illinois","94040","11799",
"1600000US1712385","Champaign city, Illinois","53410","4433",
"1600000US1714000","Chicago city, Illinois","66576","1322",
"1600000US1714351","Cicero town, Illinois","57495","7186",
"1600000US1718823","Decatur city, Illinois","40368","2596",
"1600000US1723074","Elgin city, Illinois","79120","3885",
"1600000US1724582","Evanston city, Illinois","82154","8714",
"1600000US1738570","Joliet city, Illinois","76495","5611",
"1600000US1751622","Naperville city, Illinois","129664","13069",
"1600000US1757225","Palatine village, Illinois","75479","6450",
"1600000US1759000","Peoria city, Illinois","47287","4087",
"1600000US1765000","Rockford city, Illinois","44525","4122",
"1600000US1768003","Schaumburg village, Illinois","79308","6758",
"1600000US1770122","Skokie village, Illinois","88618","11117",
"1600000US1772000","Springfield city, Illinois","62505","4126",
"1600000US1779293","Waukegan city, Illinois","64178","4290",
"1600000US1805860","Bloomington city, Indiana","37734","6030",
"1600000US1810342","Carmel city, Indiana","106990","7853",
"1600000US1822000","Evansville city, Indiana","46662","2482",
"1600000US1823278","Fishers city, Indiana","121501","8795",
"1600000US1825000","Fort Wayne city, Indiana","54737","2566",
"1600000US1831000","Hammond city, Indiana","46248","5086",
"1600000US1836003","Indianapolis city (balance), Indiana","58479","2076",
"1600000US1840788","Lafayette city, Indiana","47456","3868",
"1600000US1854180","Noblesville city, Indiana","81849","6423",
"1600000US1871000","South Bend city, Indiana","50248","4526",
"1600000US1901855","Ames city, Iowa","52005","7262",
"1600000US1902305","Ankeny city, Iowa","94508","8793",
"1600000US1912000","Cedar Rapids city, Iowa","60977","4239",
"1600000US1919000","Davenport city, Iowa","53914","2709",
"1600000US1921000","Des Moines city, Iowa","60693","3316",
"1600000US1938595","Iowa City city, Iowa","61301","7400",
"1600000US1973335","Sioux City city, Iowa","55622","9174",
"1600000US1982425","Waterloo city, Iowa","50549","3793",
"1600000US1983910","West Des Moines city, Iowa","62073","10450",
"1600000US2036000","Kansas City city, Kansas","53884","2377",
"1600000US2038900","Lawrence city, Kansas","52475","3244",
"1600000US2052575","Olathe city, Kansas","99631","5626",
"1600000US2053775","Overland Park city, Kansas","89280","4092",
"1600000US2064500","Shawnee city, Kansas","92844","7778",
"1600000US2071000","Topeka city, Kansas","49040","2499",
"1600000US2079000","Wichita city, Kansas","56293","2163",
"1600000US2108902","Bowling Green city, Kentucky","43443","2763",
"1600000US2146027","Lexington-Fayette urban county, Kentucky","60942","2899",
"1600000US2148006","Louisville/Jefferson County metro government (balance), Kentucky","57182","2452",
"1600000US2205000","Baton Rouge city, Louisiana","41257","3991",
"1600000US2239475","Kenner city, Louisiana","55753","9945",
"1600000US2240735","Lafayette city, Louisiana","57953","6091",
"1600000US2241155","Lake Charles city, Louisiana","45995","9308",
"1600000US2250115","Metairie CDP, Louisiana","66074","5540",
"1600000US2255000","New Orleans city, Louisiana","46942","2638",
"1600000US2270000","Shreveport city, Louisiana","42034","2550",
"1600000US2360545","Portland city, Maine","70244","6288",
"1600000US2404000","Baltimore city, Maryland","54652","2233",
"1600000US2407125","Bethesda CDP, Maryland","167162","16704",
"1600000US2419125","Columbia CDP, Maryland","110002","6945",
"1600000US2426000","Ellicott City CDP, Maryland","141110","7971",
"1600000US2430325","Frederick city, Maryland","81411","9351",
"1600000US2431175","Gaithersburg city, Maryland","99429","8043",
"1600000US2432025","Germantown CDP, Maryland","91931","6201",
"1600000US2432650","Glen Burnie CDP, Maryland","83577","4028",
"1600000US2467675","Rockville city, Maryland","118903","12415",
"1600000US2472450","Silver Spring CDP, Maryland","84223","9391",
"1600000US2481175","Waldorf CDP, Maryland","103784","9295",
"1600000US2507000","Boston city, Massachusetts","79283","4089",
"1600000US2509000","Brockton city, Massachusetts","68581","2771",
"1600000US2511000","Cambridge city, Massachusetts","104746","8637",
"1600000US2523000","Fall River city, Massachusetts","46672","6800",
"1600000US2524960","Framingham city, Massachusetts","94023","19094",
"1600000US2529405","Haverhill city, Massachusetts","80388","13400",
"1600000US2534550","Lawrence city, Massachusetts","49087","8049",
"1600000US2537000","Lowell city, Massachusetts","64221","6363",
"1600000US2537490","Lynn city, Massachusetts","64986","10053",
"1600000US2537875","Malden city, Massachusetts","86410","14047",
"1600000US2545000","New Bedford city, Massachusetts","49237","5721",
"1600000US2545560","Newton city, Massachusetts","183208","12041",
"1600000US2555745","Quincy city, Massachusetts","81748","6296",
"1600000US2562535","Somerville city, Massachusetts","107651","9638",
"1600000US2567000","Springfield city, Massachusetts","42498","3769",
"1600000US2582000","Worcester city, Massachusetts","63194","6342",
"1600000US2603000","Ann Arbor city, Michigan","68864","5801",
"1600000US2621000","Dearborn city, Michigan","61079","6530",
"1600000US2622000","Detroit city, Michigan","36140","1326",
"1600000US2627440","Farmington Hills city, Michigan","95960","10205",
"1600000US2629000","Flint city, Michigan","37102","3833",
"1600000US2634000","Grand Rapids city, Michigan","59596","3230",
"1600000US2642160","Kalamazoo city, Michigan","40227","6403",
"1600000US2646000","Lansing city, Michigan","48818","2900",
"1600000US2649000","Livonia city, Michigan","87332","4531",
"1600000US2659440","Novi city, Michigan","104597","11439",
"1600000US2669035","Rochester Hills city, Michigan","103023","7762",
"1600000US2674900","Southfield city, Michigan","55463","5737",
"1600000US2676460","Sterling Heights city, Michigan","69104","4370",
"1600000US2680700","Troy city, Michigan","98170","9146",
"1600000US2684000","Warren city, Michigan","60042","3537",
"1600000US2686000","Westland city, Michigan","56191","6096",
"1600000US2688940","Wyoming city, Michigan","61583","7240",
"1600000US2706382","Blaine city, Minnesota","89533","7789",
"1600000US2706616","Bloomington city, Minnesota","80577","5749",
"1600000US2707966","Brooklyn Park city, Minnesota","74807","6081",
"1600000US2717000","Duluth city, Minnesota","61944","6497",
"1600000US2717288","Eagan city, Minnesota","100490","6352",
"1600000US2735180","Lakeville city, Minnesota","131125","11131",
"1600000US2740166","Maple Grove city, Minnesota","117442","12341",
"1600000US2743000","Minneapolis city, Minnesota","69397","2437",
"1600000US2751730","Plymouth city, Minnesota","106962","10955",
"1600000US2754880","Rochester city, Minnesota","75902","4372",
"1600000US2756896","St. Cloud city, Minnesota","53036","6767",
"1600000US2758000","St. Paul city, Minnesota","66098","2605",
"1600000US2771428","Woodbury city, Minnesota","114592","16324",
"1600000US2829700","Gulfport city, Mississippi","43066","6246",
"1600000US2836000","Jackson city, Mississippi","35070","2606",
"1600000US2915670","Columbia city, Missouri","60662","6657",
"1600000US2935000","Independence city, Missouri","52919","4441",
"1600000US2938000","Kansas City city, Missouri","63396","1690",
"1600000US2941348","Lee's Summit city, Missouri","100246","9088",
"1600000US2954074","O'Fallon city, Missouri","97868","8078",
"1600000US2964082","St. Charles city, Missouri","76340","5789",
"1600000US2964550","St. Joseph city, Missouri","46089","5999",
"1600000US2965000","St. Louis city, Missouri","49965","2575",
"1600000US2970000","Springfield city, Missouri","41808","1923",
"1600000US3006550","Billings city, Montana","65818","4872",
"1600000US3050200","Missoula city, Montana","63270","7318",
"1600000US3128000","Lincoln city, Nebraska","62294","2375",
"1600000US3137000","Omaha city, Nebraska","62948","2250",
"1600000US3223770","Enterprise CDP, Nevada","84902","7164",
"1600000US3231900","Henderson city, Nevada","77924","3799",
"1600000US3240000","Las Vegas city, Nevada","59746","1799",
"1600000US3251800","North Las Vegas city, Nevada","67035","2506",
"1600000US3254600","Paradise CDP, Nevada","50096","3117",
"1600000US3260600","Reno city, Nevada","67478","4403",
"1600000US3268400","Sparks city, Nevada","78778","6793",
"1600000US3268585","Spring Valley CDP, Nevada","61179","3724",
"1600000US3271400","Sunrise Manor CDP, Nevada","51287","3506",
"1600000US3345140","Manchester city, New Hampshire","73639","4979",
"1600000US3350260","Nashua city, New Hampshire","85870","7255",
"1600000US3403580","Bayonne city, New Jersey","73110","9658",
"1600000US3410000","Camden city, New Jersey","39654","8880",
"1600000US3413690","Clifton city, New Jersey","81857","11576",
"1600000US3419390","East Orange city, New Jersey","51368","10644",
"1600000US3421000","Elizabeth city, New Jersey","51549","9227",
"1600000US3436000","Jersey City city, New Jersey","81958","5257",
"1600000US3438580","Lakewood CDP, New Jersey","40338","11216",
"1600000US3451000","Newark city, New Jersey","43242","4064",
"1600000US3456550","Passaic city, New Jersey","51806","5803",
"1600000US3457000","Paterson city, New Jersey","46451","6122",
"1600000US3473110","Toms River CDP, New Jersey","87797","7365",
"1600000US3474000","Trenton city, New Jersey","41715","5494",
"1600000US3474630","Union City city, New Jersey","59393","8620",
"1600000US3502000","Albuquerque city, New Mexico","58512","2873",
"1600000US3539380","Las Cruces city, New Mexico","42058","4039",
"1600000US3563460","Rio Rancho city, New Mexico","76096","6939",
"1600000US3570500","Santa Fe city, New Mexico","60517","6819",
"1600000US3601000","Albany city, New York","49763","5351",
"1600000US3611000","Buffalo city, New York","40669","3007",
"1600000US3615000","Cheektowaga CDP, New York","64106","4549",
"1600000US3649121","Mount Vernon city, New York","78562","10685",
"1600000US3650617","New Rochelle city, New York","106386","11064",
"1600000US3651000","New York city, New York","67997","1045",
"1600000US3663000","Rochester city, New York","41980","2384",
"1600000US3665508","Schenectady city, New York","53316","10861",
"1600000US3673000","Syracuse city, New York","40076","3902",
"1600000US3684000","Yonkers city, New York","66395","6459",
"1600000US3702140","Asheville city, North Carolina","59758","4032",
"1600000US3710740","Cary town, North Carolina","123857","5547",
"1600000US3712000","Charlotte city, North Carolina","70869","2193",
"1600000US3714100","Concord city, North Carolina","79329","7674",
"1600000US3719000","Durham city, North Carolina","71343","2257",
"1600000US3722920","Fayetteville city, North Carolina","51629","1520",
"1600000US3725580","Gastonia city, North Carolina","53424","4769",
"1600000US3728000","Greensboro city, North Carolina","51825","3198",
"1600000US3728080","Greenville city, North Carolina","36687","5481",
"1600000US3731400","High Point city, North Carolina","57698","4824",
"1600000US3734200","Jacksonville city, North Carolina","44497","5583",
"1600000US3755000","Raleigh city, North Carolina","74612","4058",
"1600000US3774440","Wilmington city, North Carolina","53186","2783",
"1600000US3775000","Winston-Salem city, North Carolina","54228","4574",
"1600000US3807200","Bismarck city, North Dakota","61861","3866",
"1600000US3825700","Fargo city, North Dakota","59089","4616",
"1600000US3901000","Akron city, Ohio","41628","2025",
"1600000US3912000","Canton city, Ohio","40934","4660",
"1600000US3915000","Cincinnati city, Ohio","42733","4054",
"1600000US3916000","Cleveland city, Ohio","35562","1427",
"1600000US3918000","Columbus city, Ohio","58202","1999",
"1600000US3921000","Dayton city, Ohio","39315","2671",
"1600000US3944856","Lorain city, Ohio","43410","7107",
"1600000US3961000","Parma city, Ohio","57444","3452",
"1600000US3977000","Toledo city, Ohio","44150","3174",
"1600000US4009050","Broken Arrow city, Oklahoma","73628","3406",
"1600000US4023200","Edmond city, Oklahoma","90384","9429",
"1600000US4041850","Lawton city, Oklahoma","44751","3974",
"1600000US4052500","Norman city, Oklahoma","57786","9232",
"1600000US4055000","Oklahoma City city, Oklahoma","59214","2019",
"1600000US4075000","Tulsa city, Oklahoma","51008","1052",
"1600000US4105350","Beaverton city, Oregon","76520","9129",
"1600000US4105800","Bend city, Oregon","82102","7484",
"1600000US4123850","Eugene city, Oregon","59338","6643",
"1600000US4131250","Gresham city, Oregon","66129","5636",
"1600000US4134100","Hillsboro city, Oregon","97436","7930",
"1600000US4147000","Medford city, Oregon","63703","7885",
"1600000US4159000","Portland city, Oregon","79057","2831",
"1600000US4164900","Salem city, Oregon","63927","4677",
"1600000US4202000","Allentown city, Pennsylvania","46745","5803",
"1600000US4206088","Bethlehem city, Pennsylvania","57320","6744",
"1600000US4224000","Erie city, Pennsylvania","43186","4859",
"1600000US4260000","Philadelphia city, Pennsylvania","52899","1643",
"1600000US4261000","Pittsburgh city, Pennsylvania","57821","3848",
"1600000US4263624","Reading city, Pennsylvania","37107","3528",
"1600000US4269000","Scranton city, Pennsylvania","54279","4850",
"1600000US4419180","Cranston city, Rhode Island","80564","9689",
"1600000US4454640","Pawtucket city, Rhode Island","51817","6797",
"1600000US4459000","Providence city, Rhode Island","60970","4273",
"1600000US4474300","Warwick city, Rhode Island","72025","6730",
"1600000US4513330","Charleston city, South Carolina","74139","6123",
"1600000US4516000","Columbia city, South Carolina","47524","3303",
"1600000US4530850","Greenville city, South Carolina","57253","7964",
"1600000US4548535","Mount Pleasant town, South Carolina","99298","15435",
"1600000US4550875","North Charleston city, South Carolina","55864","7543",
"1600000US4561405","Rock Hill city, South Carolina","60237","6150",
"1600000US4652980","Rapid City city, South Dakota","61495","5694",
"1600000US4659020","Sioux Falls city, South Dakota","73273","2828",
"1600000US4714000","Chattanooga city, Tennessee","55065","5346",
"1600000US4715160","Clarksville city, Tennessee","60686","4168",
"1600000US4727740","Franklin city, Tennessee","104515","9798",
"1600000US4737640","Jackson city, Tennessee","45651","4920",
