"GEO_ID","NAME","B19013_001E","B19013_001M",
"1600000US1303440","Athens-Clarke County unified government (balance), Georgia","39451","3087",
"1600000US1304000","Atlanta city, Georgia","66657","4678",
"1600000US1304204","Augusta-Richmond County consolidated government (balance), Georgia","44914","3442",
"1600000US1319000","Columbus city, Georgia","46934","3607",
"1600000US1342425","Johns Creek city, Georgia","151773","16355",
"1600000US1349008","Macon-Bibb County, Georgia","42140","3768",
"1600000US1367284","Roswell city, Georgia","109805","10252",
"1600000US1368516","Sandy Springs city, Georgia","83111","5151",
"1600000US1369000","Savannah city, Georgia","45533","4963",
"1600000US1372122","South Fulton city, Georgia","80051","9466",
"1600000US1380508","Warner Robins city, Georgia","51289","6005",
"1600000US1571550","Urban Honolulu CDP, Hawaii","72943","2969",
"1600000US1608830","Boise City city, Idaho","65463","4013",
"1600000US1652120","Meridian city, Idaho","75515","10772",
"1600000US1656260","Nampa city, Idaho","57352","6126",
"1600000US1702154","Arlington Heights village, Illinois","102628","4823",
"1600000US1703012","Aurora city, Illinois","73071","5736",
"1600000US1706613","Bloomington city, Illinois","67874","4871",
"1600000US1707133","Bolingbrook village, Illinois","94198","9752",
"1600000US1712385","Champaign city, Illinois","47379","6376",
"1600000US1714000","Chicago city, Illinois","61811","835",
"1600000US1714351","Cicero town, Illinois","51814","3747",
"1600000US1718823","Decatur city, Illinois","41440","3885",
"1600000US1723074","Elgin city, Illinois","70192","8084",
"1600000US1724582","Evanston city, Illinois","81543","13092",
"1600000US1738570","Joliet city, Illinois","71284","3967",
"1600000US1751622","Naperville city, Illinois","140061","8458",
"1600000US1757225","Palatine village, Illinois","83834","8723",
"1600000US1759000","Peoria city, Illinois","53360","6389",
"1600000US1765000","Rockford city, Illinois","46803","2508",
"1600000US1768003","Schaumburg village, Illinois","87156","7484",
"1600000US1770122","Skokie village, Illinois","76324","13788",
"1600000US1772000","Springfield city, Illinois","54484","6172",
"1600000US1779293","Waukegan city, Illinois","54030","7378",
"1600000US1805860","Bloomington city, Indiana","41017","5962",
"1600000US1810342","Carmel city, Indiana","113714","13984",
"1600000US1822000","Evansville city, Indiana","42600","4391",
"1600000US1823278","Fishers city, Indiana","111176","10044",
"1600000US1825000","Fort Wayne city, Indiana","49855","1957",
"1600000US1827000","Gary city, Indiana","31341","3529",
"1600000US1831000","Hammond city, Indiana","48333","4516",
"1600000US1836003","Indianapolis city (balance), Indiana","49661","1935",
"1600000US1840788","Lafayette city, Indiana","45126","3355",
"1600000US1851876","Muncie city, Indiana","37109","6620",
"1600000US1854180","Noblesville city, Indiana","100051","8046",
"1600000US1871000","South Bend city, Indiana","41599","1953",
"1600000US1901855","Ames city, Iowa","50528","11064",
"1600000US1902305","Ankeny city, Iowa","94862","8469",
"1600000US1912000","Cedar Rapids city, Iowa","56774","4735",
"1600000US1919000","Davenport city, Iowa","57374","5217",
"1600000US1921000","Des Moines city, Iowa","53859","3800",
"1600000US1938595","Iowa City city, Iowa","50497","3133",
"1600000US1973335","Sioux City city, Iowa","53424","5956",
"1600000US1982425","Waterloo city, Iowa","51847","2308",
"1600000US1983910","West Des Moines city, Iowa","82755","7811",
"1600000US2036000","Kansas City city, Kansas","45391","3570",
"1600000US2038900","Lawrence city, Kansas","57829","6423",
"1600000US2052575","Olathe city, Kansas","94292","4275",
"1600000US2053775","Overland Park city, Kansas","91518","2708",
"1600000US2064500","Shawnee city, Kansas","84909","5278",
"1600000US2071000","Topeka city, Kansas","50761","3169",
"1600000US2079000","Wichita city, Kansas","55056","2528",
"1600000US2108902","Bowling Green city, Kentucky","42164","7260",
"1600000US2146027","Lexington-Fayette urban county, Kentucky","58356","4010",
"1600000US2148006","Louisville/Jefferson County metro government (balance), Kentucky","54853","2064",
"1600000US2205000","Baton Rouge city, Louisiana","45819","2819",
"1600000US2208920","Bossier City city, Louisiana","47339","3829",
"1600000US2239475","Kenner city, Louisiana","58283","7294",
"1600000US2240735","Lafayette city, Louisiana","51477","4179",
"1600000US2241155","Lake Charles city, Louisiana","37894","6001",
"1600000US2250115","Metairie CDP, Louisiana","60404","3124",
"1600000US2255000","New Orleans city, Louisiana","45615","2568",
"1600000US2270000","Shreveport city, Louisiana","45013","5213",
"1600000US2360545","Portland city, Maine","61779","5991",
"1600000US2404000","Baltimore city, Maryland","50177","2120",
"1600000US2419125","Columbia CDP, Maryland","104237","8499",
"1600000US2426000","Ellicott City CDP, Maryland","130930","18874",
"1600000US2430325","Frederick city, Maryland","86389","6780",
"1600000US2431175","Gaithersburg city, Maryland","104567","8020",
"1600000US2432025","Germantown CDP, Maryland","100064","4160",
"1600000US2432650","Glen Burnie CDP, Maryland","83883","8940",
"1600000US2467675","Rockville city, Maryland","100677","7836",
"1600000US2472450","Silver Spring CDP, Maryland","88954","5379",
"1600000US2481175","Waldorf CDP, Maryland","95206","9961",
"1600000US2507000","Boston city, Massachusetts","79018","4250",
"1600000US2509000","Brockton city, Massachusetts","60250","4500",
"1600000US2511000","Cambridge city, Massachusetts","119540","5782",
"1600000US2523000","Fall River city, Massachusetts","41346","3357",
"1600000US2524960","Framingham city, Massachusetts","80749","9507",
"1600000US2534550","Lawrence city, Massachusetts","50965","8072",
"1600000US2537000","Lowell city, Massachusetts","62487","4855",
"1600000US2537490","Lynn city, Massachusetts","61572","6079",
"1600000US2545000","New Bedford city, Massachusetts","47305","4418",
"1600000US2545560","Newton city, Massachusetts","150106","11450",
"1600000US2555745","Quincy city, Massachusetts","80959","6063",
"1600000US2562535","Somerville city, Massachusetts","100643","7103",
"1600000US2567000","Springfield city, Massachusetts","44596","4278",
"1600000US2582000","Worcester city, Massachusetts","57092","5532",
"1600000US2603000","Ann Arbor city, Michigan","72137","5065",
"1600000US2621000","Dearborn city, Michigan","53509","4821",
"1600000US2622000","Detroit city, Michigan","33965","1542",
"1600000US2627440","Farmington Hills city, Michigan","86178","9549",
"1600000US2629000","Flint city, Michigan","32236","2897",
"1600000US2634000","Grand Rapids city, Michigan","51817","2156",
"1600000US2642160","Kalamazoo city, Michigan","39494","3140",
"1600000US2646000","Lansing city, Michigan","41066","1866",
"1600000US2649000","Livonia city, Michigan","81305","6351",
"1600000US2669035","Rochester Hills city, Michigan","101620","7138",
"1600000US2674900","Southfield city, Michigan","51637","2905",
"1600000US2676460","Sterling Heights city, Michigan","67238","5842",
"1600000US2680700","Troy city, Michigan","110909","5258",
"1600000US2684000","Warren city, Michigan","52739","4189",
"1600000US2686000","Westland city, Michigan","54303","3720",
"1600000US2688940","Wyoming city, Michigan","57570","5488",
"1600000US2706382","Blaine city, Minnesota","86747","6526",
"1600000US2706616","Bloomington city, Minnesota","74675","4327",
"1600000US2707966","Brooklyn Park city, Minnesota","81757","4787",
"1600000US2717000","Duluth city, Minnesota","55819","3248",
"1600000US2717288","Eagan city, Minnesota","87029","9353",
"1600000US2735180","Lakeville city, Minnesota","117083","6894",
"1600000US2740166","Maple Grove city, Minnesota","115097","9583",
"1600000US2743000","Minneapolis city, Minnesota","65889","1883",
"1600000US2751730","Plymouth city, Minnesota","113878","9289",
"1600000US2754880","Rochester city, Minnesota","74527","3906",
"1600000US2756896","St. Cloud city, Minnesota","53829","5385",
"1600000US2758000","St. Paul city, Minnesota","63174","3522",
"1600000US2771428","Woodbury city, Minnesota","116517","8140",
"1600000US2829700","Gulfport city, Mississippi","36013","5466",
"1600000US2836000","Jackson city, Mississippi","38972","3301",
"1600000US2915670","Columbia city, Missouri","56501","4006",
"1600000US2935000","Independence city, Missouri","52325","3922",
"1600000US2938000","Kansas City city, Missouri","55259","2228",
"1600000US2941348","Lee's Summit city, Missouri","106912","10361",
"1600000US2954074","O'Fallon city, Missouri","92827","6382",
"1600000US2964082","St. Charles city, Missouri","72104","7021",
"1600000US2964550","St. Joseph city, Missouri","43614","5174",
"1600000US2965000","St. Louis city, Missouri","47176","2893",
"1600000US2970000","Springfield city, Missouri","35677","2031",
"1600000US3006550","Billings city, Montana","58394","3287",
"1600000US3050200","Missoula city, Montana","50194","5151",
"1600000US3128000","Lincoln city, Nebraska","59228","2964",
"1600000US3137000","Omaha city, Nebraska","61305","1535",
"1600000US3223770","Enterprise CDP, Nevada","85795","4854",
"1600000US3231900","Henderson city, Nevada","81505","3273",
"1600000US3240000","Las Vegas city, Nevada","58713","2558",
"1600000US3251800","North Las Vegas city, Nevada","64460","4382",
"1600000US3254600","Paradise CDP, Nevada","52843","4206",
"1600000US3260600","Reno city, Nevada","67082","4096",
"1600000US3268400","Sparks city, Nevada","73568","6735",
"1600000US3268585","Spring Valley CDP, Nevada","60600","3472",
"1600000US3271400","Sunrise Manor CDP, Nevada","44422","3838",
"1600000US3345140","Manchester city, New Hampshire","64162","6014",
"1600000US3350260","Nashua city, New Hampshire","78284","8432",
"1600000US3403580","Bayonne city, New Jersey","66213","6833",
"1600000US3410000","Camden city, New Jersey","33120","6125",
"1600000US3413690","Clifton city, New Jersey","84804","11453",
"1600000US3419390","East Orange city, New Jersey","50195","5177",
"1600000US3421000","Elizabeth city, New Jersey","50732","2846",
"1600000US3436000","Jersey City city, New Jersey","81693","4644",
"1600000US3451000","Newark city, New Jersey","40235","4272",
"1600000US3456550","Passaic city, New Jersey","52158","7429",
"1600000US3457000","Paterson city, New Jersey","47369","5874",
"1600000US3473110","Toms River CDP, New Jersey","77191","7582",
"1600000US3474000","Trenton city, New Jersey","34000","5517",
"1600000US3474630","Union City city, New Jersey","60140","3702",
"1600000US3502000","Albuquerque city, New Mexico","55567","2449",
"1600000US3539380","Las Cruces city, New Mexico","45130","4904",
"1600000US3563460","Rio Rancho city, New Mexico","74130","5447",
"1600000US3570500","Santa Fe city, New Mexico","59247","6516",
"1600000US3601000","Albany city, New York","49096","6339",
"1600000US3608026","Brentwood CDP, New York","100785","19223",
"1600000US3611000","Buffalo city, New York","40843","2789",
"1600000US3615000","Cheektowaga CDP, New York","50890","4282",
"1600000US3649121","Mount Vernon city, New York","59289","14117",
"1600000US3650617","New Rochelle city, New York","74508","10120",
"1600000US3651000","New York city, New York","69407","1121",
"1600000US3663000","Rochester city, New York","37711","2637",
"1600000US3665508","Schenectady city, New York","40356","5122",
"1600000US3673000","Syracuse city, New York","39494","1825",
"1600000US3684000","Yonkers city, New York","64916","6712",
"1600000US3702140","Asheville city, North Carolina","52339","3277",
"1600000US3710740","Cary town, North Carolina","106304","5573",
"1600000US3712000","Charlotte city, North Carolina","63483","3290",
"1600000US3714100","Concord city, North Carolina","75578","6286",
"1600000US3719000","Durham city, North Carolina","65534","3732",
"1600000US3722920","Fayetteville city, North Carolina","43789","2080",
"1600000US3725580","Gastonia city, North Carolina","49172","6591",
"1600000US3728000","Greensboro city, North Carolina","49748","2989",
"1600000US3728080","Greenville city, North Carolina","48169","5909",
"1600000US3731400","High Point city, North Carolina","48348","3321",
"1600000US3734200","Jacksonville city, North Carolina","46374","3439",
"1600000US3755000","Raleigh city, North Carolina","69333","3515",
"1600000US3774440","Wilmington city, North Carolina","48381","3695",
"1600000US3775000","Winston-Salem city, North Carolina","44576","3767",
"1600000US3807200","Bismarck city, North Dakota","65870","9369",
"1600000US3825700","Fargo city, North Dakota","52810","4379",
"1600000US3901000","Akron city, Ohio","41013","2685",
"1600000US3912000","Canton city, Ohio","32125","4384",
"1600000US3915000","Cincinnati city, Ohio","46260","3328",
"1600000US3916000","Cleveland city, Ohio","32053","1379",
"1600000US3918000","Columbus city, Ohio","57118","1849",
"1600000US3921000","Dayton city, Ohio","33116","3674",
"1600000US3944856","Lorain city, Ohio","36162","3785",
"1600000US3961000","Parma city, Ohio","57376","4111",
"1600000US3977000","Toledo city, Ohio","36709","2172",
"1600000US3988000","Youngstown city, Ohio","29143","4149",
"1600000US4009050","Broken Arrow city, Oklahoma","74290","3966",
"1600000US4023200","Edmond city, Oklahoma","88546","8063",
"1600000US4041850","Lawton city, Oklahoma","46886","4322",
"1600000US4052500","Norman city, Oklahoma","55849","4689",
"1600000US4055000","Oklahoma City city, Oklahoma","55492","1760",
"1600000US4075000","Tulsa city, Oklahoma","49158","1643",
"1600000US4105350","Beaverton city, Oregon","73260","9000",
"1600000US4105800","Bend city, Oregon","69998","9440",
"1600000US4123850","Eugene city, Oregon","51269","3420",
"1600000US4131250","Gresham city, Oregon","53892","6690",
"1600000US4134100","Hillsboro city, Oregon","86038","7050",
"1600000US4147000","Medford city, Oregon","54737","9442",
"1600000US4159000","Portland city, Oregon","76231","2272",
"1600000US4164900","Salem city, Oregon","61580","5637",
"1600000US4202000","Allentown city, Pennsylvania","40835","5464",
"1600000US4206088","Bethlehem city, Pennsylvania","60268","5842",
"1600000US4224000","Erie city, Pennsylvania","35798","1686",
"1600000US4260000","Philadelphia city, Pennsylvania","47474","1609",
"1600000US4261000","Pittsburgh city, Pennsylvania","53799","4311",
"1600000US4263624","Reading city, Pennsylvania","39670","4542",
"1600000US4269000","Scranton city, Pennsylvania","41169","3096",
"1600000US4419180","Cranston city, Rhode Island","72930","7527",
"1600000US4454640","Pawtucket city, Rhode Island","54143","5892",
"1600000US4459000","Providence city, Rhode Island","50097","3661",
"1600000US4474300","Warwick city, Rhode Island","75384","5200",
"1600000US4513330","Charleston city, South Carolina","79359","4964",
"1600000US4516000","Columbia city, South Carolina","47386","3662",
"1600000US4530850","Greenville city, South Carolina","59278","5761",
"1600000US4548535","Mount Pleasant town, South Carolina","121318","18500",
"1600000US4550875","North Charleston city, South Carolina","53470","3402",
"1600000US4561405","Rock Hill city, South Carolina","51879","3156",
"1600000US4652980","Rapid City city, South Dakota","51296","2922",
"1600000US4659020","Sioux Falls city, South Dakota","61058","3775",
"1600000US4714000","Chattanooga city, Tennessee","46533","2500",
