"GEO_ID","NAME","B19013_001E","B19013_001M",
"1600000US0640130","Lancaster city, California","87324","8287",
"1600000US0641992","Livermore city, California","169251","19653",
"1600000US0642202","Lodi city, California","88584","6804",
"1600000US0643000","Long Beach city, California","91318","3306",
"1600000US0644000","Los Angeles city, California","82263","1125",
"1600000US0644574","Lynwood city, California","76687","10343",
"1600000US0645022","Madera city, California","60368","12395",
"1600000US0645484","Manteca city, California","111790","16042",
"1600000US0646842","Menifee city, California","103609","6190",
"1600000US0646898","Merced city, California","70414","7586",
"1600000US0647766","Milpitas city, California","181812","19232",
"1600000US0648256","Mission Viejo city, California","130939","15586",
"1600000US0648354","Modesto city, California","79211","5572",
"1600000US0649270","Moreno Valley city, California","92716","6720",
"1600000US0649670","Mountain View city, California","213047","28971",
"1600000US0650076","Murrieta city, California","116547","9620",
"1600000US0650258","Napa city, California","118732","16119",
"1600000US0651182","Newport Beach city, California","132670","19242",
"1600000US0652526","Norwalk city, California","101959","13820",
"1600000US0653000","Oakland city, California","102235","5604",
"1600000US0653322","Oceanside city, California","104809","7390",
"1600000US0653896","Ontario city, California","94020","3580",
"1600000US0653980","Orange city, California","111059","5723",
"1600000US0654652","Oxnard city, California","101184","6510",
"1600000US0655156","Palmdale city, California","73517","7050",
"1600000US0655282","Palo Alto city, California","228517","21619",
"1600000US0656000","Pasadena city, California","105048","8240",
"1600000US0656700","Perris city, California","92352","4308",
"1600000US0657456","Pittsburg city, California","88761","13447",
"1600000US0657792","Pleasanton city, California","176390","35099",
"1600000US0658072","Pomona city, California","89319","6587",
"1600000US0659444","Rancho Cordova city, California","84623","11116",
"1600000US0659451","Rancho Cucamonga city, California","115345","10237",
"1600000US0659920","Redding city, California","70992","4507",
"1600000US0659962","Redlands city, California","110762","11422",
"1600000US0660018","Redondo Beach city, California","152387","23700",
"1600000US0660102","Redwood City city, California","178188","19595",
"1600000US0660466","Rialto city, California","90295","8475",
"1600000US0660620","Richmond city, California","106595","11170",
"1600000US0662000","Riverside city, California","90004","4388",
"1600000US0662364","Rocklin city, California","125795","16340",
"1600000US0662938","Roseville city, California","116323","13190",
"1600000US0664000","Sacramento city, California","91387","3799",
"1600000US0664224","Salinas city, California","87837","8843",
"1600000US0665000","San Bernardino city, California","67753","5328",
"1600000US0665042","San Buenaventura (Ventura) city, California","102238","8847",
"1600000US0666000","San Diego city, California","111032","2696",
"1600000US0667000","San Francisco city, California","139801","6180",
"1600000US0668000","San Jose city, California","148226","6193",
"1600000US0668084","San Leandro city, California","105655","9259",
"1600000US0668196","San Marcos city, California","109520","15812",
"1600000US0668252","San Mateo city, California","162100","23941",
"1600000US0668378","San Ramon city, California","227209","32602",
"1600000US0669000","Santa Ana city, California","95118","10206",
"1600000US0669070","Santa Barbara city, California","106800","16536",
"1600000US0669084","Santa Clara city, California","180631","22767",
"1600000US0669088","Santa Clarita city, California","123011","6458",
"1600000US0669196","Santa Maria city, California","74986","14453",
"1600000US0670000","Santa Monica city, California","130928","14213",
"1600000US0670098","Santa Rosa city, California","99681","6695",
"1600000US0672016","Simi Valley city, California","132408","14312",
"1600000US0673080","South Gate city, California","76200","9866",
"1600000US0675000","Stockton city, California","78627","4928",
"1600000US0677000","Sunnyvale city, California","181022","21810",
"1600000US0678120","Temecula city, California","120768","9228",
"1600000US0678582","Thousand Oaks city, California","138411","8565",
"1600000US0680000","Torrance city, California","113095","14106",
"1600000US0680238","Tracy city, California","120776","7292",
"1600000US0680644","Tulare city, California","79192","8798",
"1600000US0680812","Turlock city, California","75835","6274",
"1600000US0680854","Tustin city, California","117342","13647",
"1600000US0681204","Union City city, California","121605","15996",
"1600000US0681344","Upland city, California","105366","11690",
"1600000US0681554","Vacaville city, California","112497","24504",
"1600000US0681666","Vallejo city, California","80115","9084",
"1600000US0682590","Victorville city, California","80407","10832",
"1600000US0682954","Visalia city, California","84781","9176",
"1600000US0682996","Vista city, California","105671","9954",
"1600000US0683346","Walnut Creek city, California","125221","12919",
"1600000US0684200","West Covina city, California","101296","9862",
"1600000US0684550","Westminster city, California","81403","7117",
"1600000US0685292","Whittier city, California","104425","12253",
"1600000US0686832","Yorba Linda city, California","151768","15739",
"1600000US0686972","Yuba City city, California","80072","15951",
"1600000US0803455","Arvada city, Colorado","124317","9853",
"1600000US0804000","Aurora city, Colorado","93837","4638",
"1600000US0807850","Boulder city, Colorado","85761","9121",
"1600000US0809280","Broomfield city, Colorado","125055","8817",
"1600000US0812415","Castle Rock town, Colorado","139427","15242",
"1600000US0812815","Centennial city, Colorado","135629","9793",
"1600000US0816000","Colorado Springs city, Colorado","83672","4530",
"1600000US0816495","Commerce City city, Colorado","124406","14449",
"1600000US0820000","Denver city, Colorado","92504","3897",
"1600000US0827425","Fort Collins city, Colorado","81199","5120",
"1600000US0831660","Grand Junction city, Colorado","78788","9098",
"1600000US0832155","Greeley city, Colorado","76462","10596",
"1600000US0836410","Highlands Ranch CDP, Colorado","152987","8606",
"1600000US0843000","Lakewood city, Colorado","90852","6342",
"1600000US0845970","Longmont city, Colorado","91696","7978",
"1600000US0846465","Loveland city, Colorado","92376","10209",
"1600000US0857630","Parker town, Colorado","130936","10803",
"1600000US0862000","Pueblo city, Colorado","55194","5967",
"1600000US0877290","Thornton city, Colorado","101096","6198",
"1600000US0883835","Westminster city, Colorado","108877","6656",
"1600000US0908000","Bridgeport city, Connecticut","57394","4750",
"1600000US0918430","Danbury city, Connecticut","80243","6615",
"1600000US0937000","Hartford city, Connecticut","50418","4925",
"1600000US0950370","New Britain city, Connecticut","62152","10410",
"1600000US0952000","New Haven city, Connecticut","59705","6882",
"1600000US0955990","Norwalk city, Connecticut","108460","15460",
"1600000US0973000","Stamford city, Connecticut","117627","13532",
"1600000US0980000","Waterbury city, Connecticut","47881","7021",
"1600000US1077580","Wilmington city, Delaware","65389","9540",
"1600000US1150000","Washington city, District of Columbia","109707","4149",
"1600000US1200410","Alafaya CDP, Florida","94438","8938",
"1600000US1207300","Boca Raton city, Florida","121629","20591",
"1600000US1207875","Boynton Beach city, Florida","67197","6195",
"1600000US1208150","Brandon CDP, Florida","80980","10572",
"1600000US1210275","Cape Coral city, Florida","85584","7375",
"1600000US1212875","Clearwater city, Florida","66357","4983",
"1600000US1214400","Coral Springs city, Florida","98926","8742",
"1600000US1216475","Davie town, Florida","86560","14779",
"1600000US1216525","Daytona Beach city, Florida","57583","8989",
"1600000US1216725","Deerfield Beach city, Florida","66028","8967",
"1600000US1217100","Delray Beach city, Florida","78643","7336",
"1600000US1217200","Deltona city, Florida","76446","7303",
"1600000US1217935","Doral city, Florida","101495","7147",
"1600000US1224000","Fort Lauderdale city, Florida","90734","8737",
"1600000US1224125","Fort Myers city, Florida","70480","7003",
"1600000US1224581","Four Corners CDP, Florida","74764","12976",
"1600000US1225175","Gainesville city, Florida","46165","3615",
"1600000US1230000","Hialeah city, Florida","57151","5574",
"1600000US1232000","Hollywood city, Florida","71067","4744",
"1600000US1232275","Homestead city, Florida","61452","6524",
"1600000US1232610","Horizon West CDP, Florida","112110","11880",
"1600000US1235000","Jacksonville city, Florida","72389","2436",
"1600000US1236100","Kendall CDP, Florida","90934","12331",
"1600000US1236950","Kissimmee city, Florida","65503","12434",
"1600000US1238250","Lakeland city, Florida","63859","4370",
"1600000US1239425","Largo city, Florida","58486","3965",
"1600000US1239550","Lauderhill city, Florida","58494","6803",
"1600000US1239925","Lehigh Acres CDP, Florida","70800","6228",
"1600000US1243975","Melbourne city, Florida","66356","6603",
"1600000US1245000","Miami city, Florida","66337","3795",
"1600000US1245025","Miami Beach city, Florida","91178","9466",
"1600000US1245060","Miami Gardens city, Florida","63908","6547",
"1600000US1245975","Miramar city, Florida","88280","6579",
"1600000US1249675","North Port city, Florida","77318","10738",
"1600000US1250750","Ocala city, Florida","61814","7600",
"1600000US1253000","Orlando city, Florida","77597","5979",
"1600000US1254000","Palm Bay city, Florida","77638","3864",
"1600000US1254200","Palm Coast city, Florida","82083","11253",
"1600000US1255775","Pembroke Pines city, Florida","87537","8914",
"1600000US1256825","Pine Hills CDP, Florida","57278","10162",
"1600000US1257425","Plantation city, Florida","101843","3694",
"1600000US1257900","Poinciana CDP, Florida","73556","10724",
"1600000US1258050","Pompano Beach city, Florida","72224","4231",
"1600000US1258350","Port Charlotte CDP, Florida","70410","5506",
"1600000US1258575","Port Orange city, Florida","78235","10984",
"1600000US1258715","Port St. Lucie city, Florida","86241","6562",
"1600000US1260950","Riverview CDP, Florida","95074","13828",
"1600000US1262625","St. Cloud city, Florida","95990","12645",
"1600000US1263000","St. Petersburg city, Florida","73048","4441",
"1600000US1263650","Sanford city, Florida","69987","7926",
"1600000US1268350","Spring Hill CDP, Florida","71269","6182",
"1600000US1269700","Sunrise city, Florida","83926","7384",
"1600000US1270600","Tallahassee city, Florida","56511","5841",
"1600000US1270675","Tamarac city, Florida","64044","12645",
"1600000US1271000","Tampa city, Florida","84114","6239",
"1600000US1271625","The Villages CDP, Florida","74494","11400",
"1600000US1272145","Town 'n' Country CDP, Florida","75474","6334",
"1600000US1275875","Wesley Chapel CDP, Florida","101757","8282",
"1600000US1276582","Weston city, Florida","126894","27367",
"1600000US1276600","West Palm Beach city, Florida","74478","8989",
"1600000US1301052","Albany city, Georgia","47676","7861",
"1600000US1301696","Alpharetta city, Georgia","173310","16120",
"1600000US1303440","Athens-Clarke County unified government (balance), Georgia","52264","5502",
"1600000US1304000","Atlanta city, Georgia","88165","4451",
"1600000US1304204","Augusta-Richmond County consolidated government (balance), Georgia","58803","3191",
"1600000US1319000","Columbus city, Georgia","57010","5066",
"1600000US1342425","Johns Creek city, Georgia","157146","11926",
"1600000US1348288","Mableton city, Georgia","81093","7625",
"1600000US1349008","Macon-Bibb County, Georgia","47018","5524",
"1600000US1367284","Roswell city, Georgia","126528","20777",
"1600000US1368516","Sandy Springs city, Georgia","107461","12593",
"1600000US1369000","Savannah city, Georgia","55907","3032",
"1600000US1372122","South Fulton city, Georgia","84745","9762",
"1600000US1380508","Warner Robins city, Georgia","69011","15181",
"1600000US1571550","Urban Honolulu CDP, Hawaii","86169","4741",
"1600000US1608830","Boise City city, Idaho","81102","4347",
"1600000US1612250","Caldwell city, Idaho","78835","11892",
"1600000US1639700","Idaho Falls city, Idaho","79317","12602",
"1600000US1652120","Meridian city, Idaho","95088","8419",
"1600000US1656260","Nampa city, Idaho","82044","5871",
"1600000US1702154","Arlington Heights village, Illinois","108505","10499",
"1600000US1703012","Aurora city, Illinois","94784","8416",
"1600000US1706613","Bloomington city, Illinois","78106","7113",
"1600000US1707133","Bolingbrook village, Illinois","97205","17207",
"1600000US1712385","Champaign city, Illinois","58903","8866",
"1600000US1714000","Chicago city, Illinois","80613","1364",
"1600000US1714351","Cicero town, Illinois","65523","8268",
"1600000US1718823","Decatur city, Illinois","49244","6161",
"1600000US1723074","Elgin city, Illinois","101861","9518",
"1600000US1724582","Evanston city, Illinois","93016","11798",
"1600000US1738570","Joliet city, Illinois","103163","8089",
"1600000US1751622","Naperville city, Illinois","150360","11543",
"1600000US1757225","Palatine village, Illinois","92845","12633",
"1600000US1759000","Peoria city, Illinois","65078","3309",
"1600000US1765000","Rockford city, Illinois","52564","5610",
"1600000US1768003","Schaumburg village, Illinois","104062","10006",
"1600000US1770122","Skokie village, Illinois","92216","16033",
"1600000US1772000","Springfield city, Illinois","72889","3477",
"1600000US1779293","Waukegan city, Illinois","66302","7273",
"1600000US1805860","Bloomington city, Indiana","50545","5452",
"1600000US1810342","Carmel city, Indiana","145366","14254",
"1600000US1822000","Evansville city, Indiana","52094","4954",
"1600000US1823278","Fishers city, Indiana","132204","16889",
"1600000US1825000","Fort Wayne city, Indiana","61436","3743",
"1600000US1827000","Gary city, Indiana","40752","5015",
"1600000US1829898","Greenwood city, Indiana","83005","11340",
"1600000US1831000","Hammond city, Indiana","58647","7015",
"1600000US1836003","Indianapolis city (balance), Indiana","66900","2061",
"1600000US1840788","Lafayette city, Indiana","57003","8756",
"1600000US1851876","Muncie city, Indiana","41417","5972",
"1600000US1854180","Noblesville city, Indiana","116235","18103",
"1600000US1871000","South Bend city, Indiana","53006","5005",
"1600000US1901855","Ames city, Iowa","58709","6965",
"1600000US1902305","Ankeny city, Iowa","102518","10885",
"1600000US1912000","Cedar Rapids city, Iowa","69917","3379",
"1600000US1919000","Davenport city, Iowa","64686","6503",
"1600000US1921000","Des Moines city, Iowa","67297","3184",
"1600000US1938595","Iowa City city, Iowa","60650","6727",
"1600000US1973335","Sioux City city, Iowa","74972","8560",
"1600000US1982425","Waterloo city, Iowa","61737","4418",
"1600000US1983910","West Des Moines city, Iowa","83355","7216",
"1600000US2036000","Kansas City city, Kansas","63917","5120",
"1600000US2038900","Lawrence city, Kansas","67129","5608",
"1600000US2052575","Olathe city, Kansas","113624","5582",
"1600000US2053775","Overland Park city, Kansas","101372","4554",
"1600000US2064500","Shawnee city, Kansas","106642","8049",
"1600000US2071000","Topeka city, Kansas","61030","3401",
"1600000US2079000","Wichita city, Kansas","65855","2422",
"1600000US2108902","Bowling Green city, Kentucky","53609","8025",
"1600000US2146027","Lexington-Fayette urban county, Kentucky","69989","4320",
"1600000US2148006","Louisville/Jefferson County metro government (balance), Kentucky","67251","3208",
"1600000US2205000","Baton Rouge city, Louisiana","50332","7466",
"1600000US2239475","Kenner city, Louisiana","60026","12013",
"1600000US2240735","Lafayette city, Louisiana","59445","4827",
"1600000US2241155","Lake Charles city, Louisiana","52738","5619",
"1600000US2250115","Metairie CDP, Louisiana","70235","6162",
"1600000US2255000","New Orleans city, Louisiana","58821","2885",
"1600000US2270000","Shreveport city, Louisiana","50291","4759",
"1600000US2360545","Portland city, Maine","82059","6425",
"1600000US2404000","Baltimore city, Maryland","64778","3447",
"1600000US2407125","Bethesda CDP, Maryland","187236","20400",
"1600000US2419125","Columbia CDP, Maryland","136002","9487",
"1600000US2426000","Ellicott City CDP, Maryland","148389","22635",
"1600000US2430325","Frederick city, Maryland","106197","12446",
"1600000US2431175","Gaithersburg city, Maryland","119888","11906",
"1600000US2432025","Germantown CDP, Maryland","122406","15037",
"1600000US2432650","Glen Burnie CDP, Maryland","86745","10059",
"1600000US2467675","Rockville city, Maryland","142536","8828",
"1600000US2472450","Silver Spring CDP, Maryland","115126","6806",
"1600000US2481175","Waldorf CDP, Maryland","114856","14654",
"1600000US2507000","Boston city, Massachusetts","97791","5438",
"1600000US2509000","Brockton city, Massachusetts","75210","9499",
"1600000US2511000","Cambridge city, Massachusetts","143108","12718",
"1600000US2523000","Fall River city, Massachusetts","50778","5839",
"1600000US2524960","Framingham city, Massachusetts","110159","11947",
"1600000US2529405","Haverhill city, Massachusetts","84893","15929",
"1600000US2534550","Lawrence city, Massachusetts","62061","6897",
"1600000US2537000","Lowell city, Massachusetts","82956","8830",
"1600000US2537490","Lynn city, Massachusetts","73340","12341",
"1600000US2537875","Malden city, Massachusetts","113563","7668",
"1600000US2545000","New Bedford city, Massachusetts","57240","7276",
"1600000US2545560","Newton city, Massachusetts","179843","21233",
"1600000US2555745","Quincy city, Massachusetts","101775","5294",
"1600000US2562535","Somerville city, Massachusetts","142553","11734",
"1600000US2567000","Springfield city, Massachusetts","57384","3786",
"1600000US2572600","Waltham city, Massachusetts","104594","32010",
"1600000US2582000","Worcester city, Massachusetts","71042","4217",
"1600000US2603000","Ann Arbor city, Michigan","80603","11139",
"1600000US2621000","Dearborn city, Michigan","59786","6630",
"1600000US2622000","Detroit city, Michigan","39209","2683",
"1600000US2627440","Farmington Hills city, Michigan","104761","14174",
"1600000US2629000","Flint city, Michigan","41410","5782",
"1600000US2634000","Grand Rapids city, Michigan","70515","3596",
"1600000US2642160","Kalamazoo city, Michigan","59226","4198",
"1600000US2646000","Lansing city, Michigan","55366","5537",
"1600000US2649000","Livonia city, Michigan","98834","6184",
"1600000US2659440","Novi city, Michigan","109321","16759",
"1600000US2669035","Rochester Hills city, Michigan","127505","10789",
"1600000US2674900","Southfield city, Michigan","66815","6707",
"1600000US2676460","Sterling Heights city, Michigan","81102","6191",
"1600000US2680700","Troy city, Michigan","118720","11930",
"1600000US2684000","Warren city, Michigan","56281","3002",
"1600000US2686000","Westland city, Michigan","61390","3214",
"1600000US2688940","Wyoming city, Michigan","64645","5848",
"1600000US2706382","Blaine city, Minnesota","98068","12731",
"1600000US2706616","Bloomington city, Minnesota","86097","7312",
"1600000US2707966","Brooklyn Park city, Minnesota","92493","9834",
"1600000US2717000","Duluth city, Minnesota","69255","4239",
"1600000US2717288","Eagan city, Minnesota","110352","10785",
"1600000US2735180","Lakeville city, Minnesota","130795","12124",
"1600000US2740166","Maple Grove city, Minnesota","119749","16885",
"1600000US2743000","Minneapolis city, Minnesota","77732","4594",
"1600000US2751730","Plymouth city, Minnesota","127649","7751",
"1600000US2754880","Rochester city, Minnesota","90020","5275",
"1600000US2756896","St. Cloud city, Minnesota","66580","3069",
"1600000US2758000","St. Paul city, Minnesota","70182","4487",
"1600000US2771428","Woodbury city, Minnesota","111734","11213",
"1600000US2829700","Gulfport city, Mississippi","52946","4318",
"1600000US2836000","Jackson city, Mississippi","44516","3892",
"1600000US2915670","Columbia city, Missouri","80543","9233",
"1600000US2935000","Independence city, Missouri","58535","5400",
"1600000US2938000","Kansas City city, Missouri","69958","3137",
"1600000US2941348","Lee's Summit city, Missouri","102857","9812",
"1600000US2954074","O'Fallon city, Missouri","113996","12595",
"1600000US2964082","St. Charles city, Missouri","78391","7413",
"1600000US2964550","St. Joseph city, Missouri","57010","9776",
"1600000US2965000","St. Louis city, Missouri","53374","4332",
"1600000US2970000","Springfield city, Missouri","54414","4020",
"1600000US3006550","Billings city, Montana","69112","4530",
"1600000US3050200","Missoula city, Montana","69832","5507",
"1600000US3128000","Lincoln city, Nebraska","72008","4231",
"1600000US3137000","Omaha city, Nebraska","71640","2145",
"1600000US3223770","Enterprise CDP, Nevada","111128","5564",
"1600000US3231900","Henderson city, Nevada","95415","7211",
"1600000US3240000","Las Vegas city, Nevada","78556","3539",
"1600000US3251800","North Las Vegas city, Nevada","78969","5151",
"1600000US3254600","Paradise CDP, Nevada","56747","5500",
"1600000US3260600","Reno city, Nevada","85605","4676",
"1600000US3268400","Sparks city, Nevada","91545","6485",
"1600000US3268585","Spring Valley CDP, Nevada","76393","5847",
"1600000US3271400","Sunrise Manor CDP, Nevada","63515","4504",
"1600000US3345140","Manchester city, New Hampshire","88821","7706",
"1600000US3350260","Nashua city, New Hampshire","94787","10055",
"1600000US3403580","Bayonne city, New Jersey","87918","13504",
"1600000US3410000","Camden city, New Jersey","38735","3084",
"1600000US3413690","Clifton city, New Jersey","86591","7627",
"1600000US3419390","East Orange city, New Jersey","65313","12372",
"1600000US3421000","Elizabeth city, New Jersey","62114","6242",
"1600000US3436000","Jersey City city, New Jersey","100751","5094",
"1600000US3438580","Lakewood CDP, New Jersey","63997","18432",
"1600000US3451000","Newark city, New Jersey","58490","3777",
"1600000US3456550","Passaic city, New Jersey","56325","7037",
"1600000US3457000","Paterson city, New Jersey","60703","6258",
"1600000US3473110","Toms River CDP, New Jersey","98384","10858",
"1600000US3474000","Trenton city, New Jersey","55393","8293",
"1600000US3474630","Union City city, New Jersey","64430","11613",
"1600000US3502000","Albuquerque city, New Mexico","71494","2759",
"1600000US3539380","Las Cruces city, New Mexico","58871","4949",
"1600000US3563460","Rio Rancho city, New Mexico","98374","7099",
"1600000US3570500","Santa Fe city, New Mexico","82121","8500",
"1600000US3601000","Albany city, New York","65231","6284",
"1600000US3611000","Buffalo city, New York","52211","3012",
"1600000US3615000","Cheektowaga CDP, New York","66230","4364",
"1600000US3649121","Mount Vernon city, New York","82126","11777",
"1600000US3650617","New Rochelle city, New York","105762","12515",
"1600000US3651000","New York city, New York","81228","908",
"1600000US3663000","Rochester city, New York","46882","4321",
"1600000US3665508","Schenectady city, New York","58429","7305",
"1600000US3673000","Syracuse city, New York","51770","3460",
"1600000US3684000","Yonkers city, New York","81868","7094",
"1600000US3701520","Apex town, North Carolina","146836","20263",
"1600000US3702140","Asheville city, North Carolina","78996","7066",
"1600000US3710740","Cary town, North Carolina","135132","9249",
"1600000US3712000","Charlotte city, North Carolina","86416","2366",
"1600000US3714100","Concord city, North Carolina","86964","9866",
"1600000US3719000","Durham city, North Carolina","82916","4710",
"1600000US3722920","Fayetteville city, North Carolina","54562","2955",
"1600000US3725580","Gastonia city, North Carolina","67005","4736",
"1600000US3728000","Greensboro city, North Carolina","63516","3723",
"1600000US3728080","Greenville city, North Carolina","52016","8417",
"1600000US3731400","High Point city, North Carolina","62483","3974",
"1600000US3733120","Huntersville town, North Carolina","116438","12300",
"1600000US3734200","Jacksonville city, North Carolina","60517","6400",
"1600000US3755000","Raleigh city, North Carolina","85060","7119",
"1600000US3774440","Wilmington city, North Carolina","63165","4096",
"1600000US3775000","Winston-Salem city, North Carolina","57758","3256",
"1600000US3807200","Bismarck city, North Dakota","73877","8609",
"1600000US3825700","Fargo city, North Dakota","65479","8564",
"1600000US3901000","Akron city, Ohio","48521","4373",
"1600000US3912000","Canton city, Ohio","46320","6544",
"1600000US3915000","Cincinnati city, Ohio","56910","4437",
"1600000US3916000","Cleveland city, Ohio","43383","3068",
"1600000US3918000","Columbus city, Ohio","67084","2199",
"1600000US3921000","Dayton city, Ohio","45846","5178",
"1600000US3944856","Lorain city, Ohio","52749","7578",
"1600000US3961000","Parma city, Ohio","73861","4001",
"1600000US3977000","Toledo city, Ohio","50562","2389",
"1600000US4009050","Broken Arrow city, Oklahoma","91077","4994",
"1600000US4023200","Edmond city, Oklahoma","105339","11100",
"1600000US4041850","Lawton city, Oklahoma","55506","2734",
"1600000US4052500","Norman city, Oklahoma","73618","5898",
"1600000US4055000","Oklahoma City city, Oklahoma","70040","2362",
"1600000US4075000","Tulsa city, Oklahoma","60930","1544",
"1600000US4105350","Beaverton city, Oregon","99592","8458",
"1600000US4105800","Bend city, Oregon","104031","6782",
"1600000US4123850","Eugene city, Oregon","70781","6008",
"1600000US4131250","Gresham city, Oregon","76952","12331",
"1600000US4134100","Hillsboro city, Oregon","103064","7569",
"1600000US4147000","Medford city, Oregon","72324","8135",
"1600000US4159000","Portland city, Oregon","91478","1981",
"1600000US4164900","Salem city, Oregon","79638","5341",
"1600000US4202000","Allentown city, Pennsylvania","47463","5846",
"1600000US4206088","Bethlehem city, Pennsylvania","75194","9546",
"1600000US4224000","Erie city, Pennsylvania","47733","3524",
"1600000US4260000","Philadelphia city, Pennsylvania","60521","1851",
"1600000US4261000","Pittsburgh city, Pennsylvania","66954","3968",
