"GEO_ID","NAME","B19013_001E","B19013_001M",
"1600000US0668084","San Leandro city, California","92651","9483",
"1600000US0668196","San Marcos city, California","103595","8499",
"1600000US0668252","San Mateo city, California","159275","14352",
"1600000US0668378","San Ramon city, California","192291","20299",
"1600000US0669000","Santa Ana city, California","79351","5641",
"1600000US0669070","Santa Barbara city, California","104001","15706",
"1600000US0669084","Santa Clara city, California","158614","17091",
"1600000US0669088","Santa Clarita city, California","111236","8030",
"1600000US0669196","Santa Maria city, California","81447","6418",
"1600000US0670000","Santa Monica city, California","110030","16452",
"1600000US0670098","Santa Rosa city, California","95403","6289",
"1600000US0672016","Simi Valley city, California","113992","8788",
"1600000US0673080","South Gate city, California","70939","10336",
"1600000US0675000","Stockton city, California","76231","4590",
"1600000US0677000","Sunnyvale city, California","169781","13218",
"1600000US0678120","Temecula city, California","113168","11543",
"1600000US0678582","Thousand Oaks city, California","124811","8392",
"1600000US0680000","Torrance city, California","108406","10248",
"1600000US0680238","Tracy city, California","113083","6675",
"1600000US0680644","Tulare city, California","58586","7776",
"1600000US0680812","Turlock city, California","76031","9588",
"1600000US0680854","Tustin city, California","104427","7742",
"1600000US0681204","Union City city, California","148460","17591",
"1600000US0681344","Upland city, California","97838","7493",
"1600000US0681554","Vacaville city, California","97289","9640",
"1600000US0681666","Vallejo city, California","88063","6496",
"1600000US0682590","Victorville city, California","69569","8419",
"1600000US0682954","Visalia city, California","81362","7756",
"1600000US0682996","Vista city, California","88839","13530",
"1600000US0683346","Walnut Creek city, California","106141","15155",
"1600000US0684200","West Covina city, California","84663","7880",
"1600000US0684550","Westminster city, California","85229","14571",
"1600000US0685292","Whittier city, California","91457","8063",
"1600000US0686832","Yorba Linda city, California","151534","21306",
"1600000US0686972","Yuba City city, California","59588","8508",
"1600000US0803455","Arvada city, Colorado","110100","5741",
"1600000US0804000","Aurora city, Colorado","81395","2618",
"1600000US0807850","Boulder city, Colorado","81608","9030",
"1600000US0809280","Broomfield city, Colorado","115833","12479",
"1600000US0812415","Castle Rock town, Colorado","142927","9049",
"1600000US0812815","Centennial city, Colorado","126224","9648",
"1600000US0816000","Colorado Springs city, Colorado","78568","3530",
"1600000US0816495","Commerce City city, Colorado","102607","13924",
"1600000US0820000","Denver city, Colorado","88213","3776",
"1600000US0827425","Fort Collins city, Colorado","80227","6086",
"1600000US0831660","Grand Junction city, Colorado","61458","5860",
"1600000US0832155","Greeley city, Colorado","69338","4588",
"1600000US0836410","Highlands Ranch CDP, Colorado","152038","7602",
"1600000US0843000","Lakewood city, Colorado","85988","4181",
"1600000US0845970","Longmont city, Colorado","89010","7857",
"1600000US0846465","Loveland city, Colorado","81149","6071",
"1600000US0862000","Pueblo city, Colorado","51697","6142",
"1600000US0877290","Thornton city, Colorado","105116","5842",
"1600000US0883835","Westminster city, Colorado","101529","4670",
"1600000US0908000","Bridgeport city, Connecticut","50311","8900",
"1600000US0918430","Danbury city, Connecticut","88132","11886",
"1600000US0937000","Hartford city, Connecticut","41529","3638",
"1600000US0950370","New Britain city, Connecticut","50209","5777",
"1600000US0952000","New Haven city, Connecticut","53909","7412",
"1600000US0955990","Norwalk city, Connecticut","107140","13267",
"1600000US0973000","Stamford city, Connecticut","89797","6705",
"1600000US0980000","Waterbury city, Connecticut","51572","6106",
"1600000US1077580","Wilmington city, Delaware","52768","8610",
"1600000US1150000","Washington city, District of Columbia","101027","2737",
"1600000US1200410","Alafaya CDP, Florida","88731","9993",
"1600000US1207300","Boca Raton city, Florida","88620","22334",
"1600000US1207875","Boynton Beach city, Florida","66472","9375",
"1600000US1208150","Brandon CDP, Florida","75294","6910",
"1600000US1210275","Cape Coral city, Florida","76991","6788",
"1600000US1212875","Clearwater city, Florida","56474","5719",
"1600000US1214400","Coral Springs city, Florida","85570","6863",
"1600000US1216475","Davie town, Florida","79963","14046",
"1600000US1216525","Daytona Beach city, Florida","51881","9053",
"1600000US1216725","Deerfield Beach city, Florida","65465","10341",
"1600000US1217100","Delray Beach city, Florida","80000","6549",
"1600000US1217200","Deltona city, Florida","73115","5834",
"1600000US1217935","Doral city, Florida","85790","10880",
"1600000US1224000","Fort Lauderdale city, Florida","81544","7974",
"1600000US1224125","Fort Myers city, Florida","62981","11219",
"1600000US1224581","Four Corners CDP, Florida","76295","8824",
"1600000US1225175","Gainesville city, Florida","42453","4665",
"1600000US1230000","Hialeah city, Florida","52674","3957",
"1600000US1232000","Hollywood city, Florida","59917","5278",
"1600000US1232275","Homestead city, Florida","60530","4913",
"1600000US1235000","Jacksonville city, Florida","69309","2976",
"1600000US1236100","Kendall CDP, Florida","89441","15422",
"1600000US1236950","Kissimmee city, Florida","44445","9050",
"1600000US1238250","Lakeland city, Florida","58524","3486",
"1600000US1239425","Largo city, Florida","56408","2969",
"1600000US1239550","Lauderhill city, Florida","44755","4677",
"1600000US1239925","Lehigh Acres CDP, Florida","65816","4742",
"1600000US1243975","Melbourne city, Florida","64331","6143",
"1600000US1245000","Miami city, Florida","60989","2988",
"1600000US1245025","Miami Beach city, Florida","69258","11717",
"1600000US1245060","Miami Gardens city, Florida","61496","6912",
"1600000US1245975","Miramar city, Florida","80661","8243",
"1600000US1249675","North Port city, Florida","78587","7014",
"1600000US1250750","Ocala city, Florida","44756","7010",
"1600000US1253000","Orlando city, Florida","65354","4270",
"1600000US1254000","Palm Bay city, Florida","71645","6938",
"1600000US1254200","Palm Coast city, Florida","68434","9136",
"1600000US1254350","Palm Harbor CDP, Florida","85256","9202",
"1600000US1255775","Pembroke Pines city, Florida","79144","8153",
"1600000US1256825","Pine Hills CDP, Florida","43452","9516",
"1600000US1257425","Plantation city, Florida","82830","8071",
"1600000US1257900","Poinciana CDP, Florida","59367","10001",
"1600000US1258050","Pompano Beach city, Florida","61037","3529",
"1600000US1258350","Port Charlotte CDP, Florida","64195","4351",
"1600000US1258715","Port St. Lucie city, Florida","70613","5529",
"1600000US1260950","Riverview CDP, Florida","98470","9864",
"1600000US1263000","St. Petersburg city, Florida","69941","4644",
"1600000US1268350","Spring Hill CDP, Florida","62670","5899",
"1600000US1269700","Sunrise city, Florida","74047","7984",
"1600000US1270600","Tallahassee city, Florida","53867","3107",
"1600000US1270675","Tamarac city, Florida","54574","4607",
"1600000US1271000","Tampa city, Florida","71089","3932",
"1600000US1271625","The Villages CDP, Florida","75062","4850",
"1600000US1272145","Town 'n' Country CDP, Florida","65783","5199",
"1600000US1275875","Wesley Chapel CDP, Florida","102188","8581",
"1600000US1276582","Weston city, Florida","130462","13817",
"1600000US1276600","West Palm Beach city, Florida","71138","4274",
"1600000US1301052","Albany city, Georgia","39422","5800",
"1600000US1301696","Alpharetta city, Georgia","129946","16181",
"1600000US1303440","Athens-Clarke County unified government (balance), Georgia","46523","7755",
"1600000US1304000","Atlanta city, Georgia","83251","3285",
"1600000US1304204","Augusta-Richmond County consolidated government (balance), Georgia","49838","5937",
"1600000US1319000","Columbus city, Georgia","53750","3828",
"1600000US1342425","Johns Creek city, Georgia","149145","14712",
"1600000US1349008","Macon-Bibb County, Georgia","47625","4935",
"1600000US1367284","Roswell city, Georgia","130088","12781",
"1600000US1368516","Sandy Springs city, Georgia","104394","9462",
"1600000US1369000","Savannah city, Georgia","53258","5385",
"1600000US1372122","South Fulton city, Georgia","84232","11105",
"1600000US1380508","Warner Robins city, Georgia","57967","6008",
"1600000US1571550","Urban Honolulu CDP, Hawaii","82006","3535",
"1600000US1608830","Boise City city, Idaho","81425","3390",
"1600000US1612250","Caldwell city, Idaho","63939","6883",
"1600000US1639700","Idaho Falls city, Idaho","72007","6940",
"1600000US1652120","Meridian city, Idaho","89683","6504",
"1600000US1656260","Nampa city, Idaho","71060","5349",
"1600000US1702154","Arlington Heights village, Illinois","113970","11489",
"1600000US1703012","Aurora city, Illinois","84578","5552",
"1600000US1706613","Bloomington city, Illinois","67592","5138",
"1600000US1707133","Bolingbrook village, Illinois","91928","11070",
"1600000US1712385","Champaign city, Illinois","56148","4635",
"1600000US1714000","Chicago city, Illinois","70386","1849",
"1600000US1714351","Cicero town, Illinois","67111","5880",
"1600000US1718823","Decatur city, Illinois","49714","4935",
"1600000US1723074","Elgin city, Illinois","85167","6672",
"1600000US1724582","Evanston city, Illinois","97144","8387",
"1600000US1738570","Joliet city, Illinois","86928","4941",
"1600000US1751622","Naperville city, Illinois","140831","8558",
"1600000US1757225","Palatine village, Illinois","92621","7311",
"1600000US1759000","Peoria city, Illinois","55955","5886",
"1600000US1765000","Rockford city, Illinois","53994","3363",
"1600000US1768003","Schaumburg village, Illinois","92666","5310",
"1600000US1770122","Skokie village, Illinois","97059","13038",
"1600000US1772000","Springfield city, Illinois","60082","5899",
"1600000US1779293","Waukegan city, Illinois","64299","4502",
"1600000US1805860","Bloomington city, Indiana","47360","8434",
"1600000US1810342","Carmel city, Indiana","130332","10173",
"1600000US1822000","Evansville city, Indiana","48127","3051",
"1600000US1823278","Fishers city, Indiana","125159","11895",
"1600000US1825000","Fort Wayne city, Indiana","58439","2769",
"1600000US1827000","Gary city, Indiana","36153","7963",
"1600000US1831000","Hammond city, Indiana","53878","4547",
"1600000US1836003","Indianapolis city (balance), Indiana","61501","2891",
"1600000US1840788","Lafayette city, Indiana","51439","3255",
"1600000US1851876","Muncie city, Indiana","40968","4391",
"1600000US1854180","Noblesville city, Indiana","106025","15523",
"1600000US1871000","South Bend city, Indiana","51610","3367",
"1600000US1901855","Ames city, Iowa","52565","7278",
"1600000US1902305","Ankeny city, Iowa","103578","15761",
"1600000US1912000","Cedar Rapids city, Iowa","64435","3236",
"1600000US1919000","Davenport city, Iowa","54630","3796",
"1600000US1921000","Des Moines city, Iowa","58018","4631",
"1600000US1938595","Iowa City city, Iowa","55598","7179",
"1600000US1973335","Sioux City city, Iowa","61836","9350",
"1600000US1982425","Waterloo city, Iowa","52888","4339",
"1600000US1983910","West Des Moines city, Iowa","85731","11569",
"1600000US2036000","Kansas City city, Kansas","58233","3923",
"1600000US2038900","Lawrence city, Kansas","59963","5629",
"1600000US2052575","Olathe city, Kansas","100972","6891",
"1600000US2053775","Overland Park city, Kansas","96694","5289",
"1600000US2064500","Shawnee city, Kansas","101063","5756",
"1600000US2071000","Topeka city, Kansas","50709","2108",
"1600000US2079000","Wichita city, Kansas","59277","3259",
"1600000US2108902","Bowling Green city, Kentucky","45812","5767",
"1600000US2146027","Lexington-Fayette urban county, Kentucky","62908","3120",
"1600000US2148006","Louisville/Jefferson County metro government (balance), Kentucky","63049","2258",
"1600000US2205000","Baton Rouge city, Louisiana","50304","4477",
"1600000US2239475","Kenner city, Louisiana","56906","5550",
"1600000US2240735","Lafayette city, Louisiana","50504","3472",
"1600000US2241155","Lake Charles city, Louisiana","56666","8331",
"1600000US2250115","Metairie CDP, Louisiana","74528","7702",
"1600000US2255000","New Orleans city, Louisiana","52322","2057",
"1600000US2270000","Shreveport city, Louisiana","43643","3601",
"1600000US2360545","Portland city, Maine","69046","6492",
"1600000US2404000","Baltimore city, Maryland","55198","2901",
"1600000US2407125","Bethesda CDP, Maryland","158720","13336",
"1600000US2419125","Columbia CDP, Maryland","120675","11931",
"1600000US2423975","Dundalk CDP, Maryland","50648","11698",
"1600000US2426000","Ellicott City CDP, Maryland","165588","20489",
"1600000US2430325","Frederick city, Maryland","94767","13241",
"1600000US2431175","Gaithersburg city, Maryland","95453","16682",
"1600000US2432025","Germantown CDP, Maryland","108426","11683",
"1600000US2432650","Glen Burnie CDP, Maryland","77666","9616",
"1600000US2467675","Rockville city, Maryland","106338","9809",
"1600000US2472450","Silver Spring CDP, Maryland","81557","8863",
"1600000US2481175","Waldorf CDP, Maryland","107462","11363",
"1600000US2507000","Boston city, Massachusetts","86331","3783",
"1600000US2509000","Brockton city, Massachusetts","74799","7790",
"1600000US2511000","Cambridge city, Massachusetts","109358","10749",
"1600000US2523000","Fall River city, Massachusetts","46789","6660",
"1600000US2524960","Framingham city, Massachusetts","89494","5531",
"1600000US2529405","Haverhill city, Massachusetts","85561","6730",
"1600000US2534550","Lawrence city, Massachusetts","60632","5361",
"1600000US2537000","Lowell city, Massachusetts","72349","5904",
"1600000US2537490","Lynn city, Massachusetts","62374","13632",
"1600000US2537875","Malden city, Massachusetts","99497","11427",
"1600000US2539835","Medford city, Massachusetts","113253","12048",
"1600000US2545000","New Bedford city, Massachusetts","53024","4830",
"1600000US2545560","Newton city, Massachusetts","163074","21936",
"1600000US2555745","Quincy city, Massachusetts","90205","15238",
"1600000US2562535","Somerville city, Massachusetts","124110","10781",
"1600000US2567000","Springfield city, Massachusetts","44286","4177",
"1600000US2582000","Worcester city, Massachusetts","61935","3723",
"1600000US2603000","Ann Arbor city, Michigan","78740","8212",
"1600000US2621000","Dearborn city, Michigan","58467","9098",
"1600000US2622000","Detroit city, Michigan","36453","1593",
"1600000US2627440","Farmington Hills city, Michigan","104593","6987",
"1600000US2629000","Flint city, Michigan","33036","2740",
"1600000US2634000","Grand Rapids city, Michigan","65660","3504",
"1600000US2642160","Kalamazoo city, Michigan","43509","4944",
"1600000US2646000","Lansing city, Michigan","48962","4140",
"1600000US2649000","Livonia city, Michigan","92125","5879",
"1600000US2659440","Novi city, Michigan","101756","9663",
"1600000US2669035","Rochester Hills city, Michigan","107137","13019",
"1600000US2674900","Southfield city, Michigan","65316","4740",
"1600000US2676460","Sterling Heights city, Michigan","78049","5620",
"1600000US2680700","Troy city, Michigan","109444","12298",
"1600000US2684000","Warren city, Michigan","60285","4054",
"1600000US2686000","Westland city, Michigan","56630","3199",
"1600000US2688940","Wyoming city, Michigan","64499","7059",
"1600000US2706382","Blaine city, Minnesota","105987","6179",
"1600000US2706616","Bloomington city, Minnesota","87282","7264",
"1600000US2707966","Brooklyn Park city, Minnesota","80275","4663",
"1600000US2717000","Duluth city, Minnesota","59583","6388",
"1600000US2717288","Eagan city, Minnesota","97838","7221",
"1600000US2735180","Lakeville city, Minnesota","124452","13767",
"1600000US2740166","Maple Grove city, Minnesota","111829","11904",
"1600000US2743000","Minneapolis city, Minnesota","74473","3849",
"1600000US2751730","Plymouth city, Minnesota","106858","16608",
"1600000US2754880","Rochester city, Minnesota","81198","7830",
"1600000US2756896","St. Cloud city, Minnesota","55803","5712",
"1600000US2758000","St. Paul city, Minnesota","67725","4864",
"1600000US2771428","Woodbury city, Minnesota","117201","12959",
"1600000US2829700","Gulfport city, Mississippi","43047","3125",
"1600000US2836000","Jackson city, Mississippi","40631","2743",
"1600000US2915670","Columbia city, Missouri","58067","2870",
"1600000US2935000","Independence city, Missouri","53082","3191",
"1600000US2938000","Kansas City city, Missouri","62175","2666",
"1600000US2941348","Lee's Summit city, Missouri","89140","7653",
"1600000US2954074","O'Fallon city, Missouri","105240","10350",
"1600000US2964082","St. Charles city, Missouri","85798","6506",
"1600000US2964550","St. Joseph city, Missouri","53012","5089",
"1600000US2965000","St. Louis city, Missouri","52847","2927",
"1600000US2970000","Springfield city, Missouri","45400","3091",
"1600000US3006550","Billings city, Montana","77711","4963",
"1600000US3050200","Missoula city, Montana","59590","6163",
"1600000US3128000","Lincoln city, Nebraska","62391","3804",
"1600000US3137000","Omaha city, Nebraska","67450","2310",
"1600000US3223770","Enterprise CDP, Nevada","90005","4134",
"1600000US3231900","Henderson city, Nevada","81695","3492",
"1600000US3240000","Las Vegas city, Nevada","68905","2475",
"1600000US3251800","North Las Vegas city, Nevada","75459","3914",
"1600000US3254600","Paradise CDP, Nevada","55578","3943",
"1600000US3260600","Reno city, Nevada","72103","4132",
"1600000US3268400","Sparks city, Nevada","81512","6418",
"1600000US3268585","Spring Valley CDP, Nevada","66959","5855",
"1600000US3271400","Sunrise Manor CDP, Nevada","58130","3485",
"1600000US3345140","Manchester city, New Hampshire","74769","5492",
"1600000US3350260","Nashua city, New Hampshire","96911","5179",
"1600000US3403580","Bayonne city, New Jersey","79363","8213",
"1600000US3410000","Camden city, New Jersey","37075","8755",
"1600000US3413690","Clifton city, New Jersey","95147","10356",
"1600000US3419390","East Orange city, New Jersey","43527","9004",
"1600000US3421000","Elizabeth city, New Jersey","64113","7846",
"1600000US3436000","Jersey City city, New Jersey","94080","8678",
"1600000US3438580","Lakewood CDP, New Jersey","59460","8725",
"1600000US3451000","Newark city, New Jersey","49688","4647",
"1600000US3456550","Passaic city, New Jersey","51551","6318",
"1600000US3457000","Paterson city, New Jersey","47373","3626",
"1600000US3473110","Toms River CDP, New Jersey","92295","11690",
"1600000US3474000","Trenton city, New Jersey","52508","10253",
"1600000US3474630","Union City city, New Jersey","58020","7195",
"1600000US3502000","Albuquerque city, New Mexico","64757","2877",
"1600000US3539380","Las Cruces city, New Mexico","50372","8134",
"1600000US3563460","Rio Rancho city, New Mexico","85374","5171",
"1600000US3570500","Santa Fe city, New Mexico","68793","7343",
"1600000US3601000","Albany city, New York","51386","8409",
"1600000US3611000","Buffalo city, New York","48904","4448",
"1600000US3615000","Cheektowaga CDP, New York","59167","9112",
"1600000US3649121","Mount Vernon city, New York","68075","13678",
"1600000US3650617","New Rochelle city, New York","102682","18010",
"1600000US3651000","New York city, New York","74694","1255",
"1600000US3663000","Rochester city, New York","43631","2908",
"1600000US3665508","Schenectady city, New York","55465","10975",
"1600000US3673000","Syracuse city, New York","45179","4279",
"1600000US3684000","Yonkers city, New York","67456","6851",
"1600000US3701520","Apex town, North Carolina","126583","18524",
"1600000US3702140","Asheville city, North Carolina","64548","5357",
"1600000US3710740","Cary town, North Carolina","125414","9157",
"1600000US3712000","Charlotte city, North Carolina","74401","2174",
"1600000US3714100","Concord city, North Carolina","77573","10126",
"1600000US3719000","Durham city, North Carolina","78105","5951",
"1600000US3722920","Fayetteville city, North Carolina","56685","3391",
"1600000US3725580","Gastonia city, North Carolina","58745","6776",
"1600000US3728000","Greensboro city, North Carolina","55120","4160",
"1600000US3728080","Greenville city, North Carolina","50120","5902",
"1600000US3731400","High Point city, North Carolina","63930","5808",
"1600000US3734200","Jacksonville city, North Carolina","50930","7420",
"1600000US3755000","Raleigh city, North Carolina","75424","3018",
"1600000US3774440","Wilmington city, North Carolina","63835","5195",
"1600000US3775000","Winston-Salem city, North Carolina","54195","3273",
"1600000US3807200","Bismarck city, North Dakota","74247","9409",
"1600000US3825700","Fargo city, North Dakota","59698","5028",
"1600000US3901000","Akron city, Ohio","45534","2495",
"1600000US3912000","Canton city, Ohio","40711","3314",
"1600000US3915000","Cincinnati city, Ohio","48130","2656",
"1600000US3916000","Cleveland city, Ohio","37351","2505",
"1600000US3918000","Columbus city, Ohio","61727","1854",
"1600000US3921000","Dayton city, Ohio","43780","4567",
"1600000US3944856","Lorain city, Ohio","46592","8579",
"1600000US3961000","Parma city, Ohio","65105","4836",
"1600000US3977000","Toledo city, Ohio","47365","3275",
"1600000US4009050","Broken Arrow city, Oklahoma","79075","4889",
"1600000US4023200","Edmond city, Oklahoma","102896","12228",
"1600000US4041850","Lawton city, Oklahoma","50969","4058",
"1600000US4052500","Norman city, Oklahoma","61030","4221",
"1600000US4055000","Oklahoma City city, Oklahoma","63713","2170",
"1600000US4075000","Tulsa city, Oklahoma","54040","1345",
"1600000US4105350","Beaverton city, Oregon","82916","6152",
"1600000US4105800","Bend city, Oregon","88516","9902",
"1600000US4123850","Eugene city, Oregon","61288","6631",
"1600000US4131250","Gresham city, Oregon","71006","7670",
"1600000US4134100","Hillsboro city, Oregon","103170","5603",
"1600000US4147000","Medford city, Oregon","67303","10603",
"1600000US4159000","Portland city, Oregon","81119","4371",
"1600000US4164900","Salem city, Oregon","70220","5956",
"1600000US4202000","Allentown city, Pennsylvania","55949","1572",
"1600000US4206088","Bethlehem city, Pennsylvania","61786","7631",
"1600000US4224000","Erie city, Pennsylvania","43839","3295",
"1600000US4260000","Philadelphia city, Pennsylvania","56517","2547",
"1600000US4261000","Pittsburgh city, Pennsylvania","63380","4035",
"1600000US4263624","Reading city, Pennsylvania","43496","4920",
"1600000US4269000","Scranton city, Pennsylvania","48279","6459",
"1600000US4419180","Cranston city, Rhode Island","76892","9294",
"1600000US4454640","Pawtucket city, Rhode Island","63173","11719",
"1600000US4459000","Providence city, Rhode Island","64184","7153",
"1600000US4474300","Warwick city, Rhode Island","77898","5624",
"1600000US4513330","Charleston city, South Carolina","83103","5624",
"1600000US4516000","Columbia city, South Carolina","56175","5597",
