"GEO_ID","NAME","B19013_001E","B19013_001M",
"1600000US0629000","Garden Grove city, California","87407","9106",
"1600000US0630000","Glendale city, California","81365","7254",
"1600000US0632548","Hawthorne city, California","65166","9853",
"1600000US0633000","Hayward city, California","112121","17631",
"1600000US0633182","Hemet city, California","52824","4083",
"1600000US0633434","Hesperia city, California","67348","10944",
"1600000US0636000","Huntington Beach city, California","120231","7342",
"1600000US0636448","Indio city, California","83107","8947",
"1600000US0636546","Inglewood city, California","72900","5958",
"1600000US0636770","Irvine city, California","127989","9794",
"1600000US0637692","Jurupa Valley city, California","87809","8655",
"1600000US0639486","Lake Elsinore city, California","109010","18604",
"1600000US0639496","Lake Forest city, California","126234","13406",
"1600000US0639892","Lakewood city, California","117970","7028",
"1600000US0640130","Lancaster city, California","74991","8430",
"1600000US0641992","Livermore city, California","151705","12143",
"1600000US0642202","Lodi city, California","82342","7180",
"1600000US0643000","Long Beach city, California","81606","3529",
"1600000US0644000","Los Angeles city, California","79701","1695",
"1600000US0644574","Lynwood city, California","65432","8908",
"1600000US0645022","Madera city, California","55622","8751",
"1600000US0645484","Manteca city, California","91533","17812",
"1600000US0646842","Menifee city, California","82402","11925",
"1600000US0646898","Merced city, California","53931","4336",
"1600000US0647766","Milpitas city, California","179727","26271",
"1600000US0648256","Mission Viejo city, California","122135","4044",
"1600000US0648354","Modesto city, California","80471","6167",
"1600000US0649270","Moreno Valley city, California","91021","6011",
"1600000US0649670","Mountain View city, California","181671","15605",
"1600000US0650076","Murrieta city, California","108703","13250",
"1600000US0650258","Napa city, California","103601","10850",
"1600000US0651182","Newport Beach city, California","156434","16572",
"1600000US0652526","Norwalk city, California","103071","16105",
"1600000US0653000","Oakland city, California","96828","6321",
"1600000US0653322","Oceanside city, California","99108","5263",
"1600000US0653896","Ontario city, California","84566","7590",
"1600000US0653980","Orange city, California","117707","10288",
"1600000US0654652","Oxnard city, California","87975","6405",
"1600000US0655156","Palmdale city, California","78743","7479",
"1600000US0655282","Palo Alto city, California","184068","40759",
"1600000US0656000","Pasadena city, California","103282","11352",
"1600000US0656700","Perris city, California","77365","11287",
"1600000US0657456","Pittsburg city, California","92506","19411",
"1600000US0657792","Pleasanton city, California","177535","18122",
"1600000US0658072","Pomona city, California","78317","5326",
"1600000US0659444","Rancho Cordova city, California","76948","8768",
"1600000US0659451","Rancho Cucamonga city, California","103358","7001",
"1600000US0659920","Redding city, California","71114","8924",
"1600000US0659962","Redlands city, California","97943","9053",
"1600000US0660018","Redondo Beach city, California","159676","16565",
"1600000US0660102","Redwood City city, California","151234","16714",
"1600000US0660466","Rialto city, California","80321","7699",
"1600000US0660620","Richmond city, California","89052","12495",
"1600000US0662000","Riverside city, California","88175","4175",
"1600000US0662364","Rocklin city, California","106408","13449",
"1600000US0662938","Roseville city, California","107888","6188",
"1600000US0664000","Sacramento city, California","85928","3573",
"1600000US0664224","Salinas city, California","80580","4406",
"1600000US0665000","San Bernardino city, California","63328","5195",
"1600000US0665042","San Buenaventura (Ventura) city, California","97970","8668",
"1600000US0666000","San Diego city, California","105780","3105",
"1600000US0667000","San Francisco city, California","126730","5648",
"1600000US0668000","San Jose city, California","136229","4622",
"1600000US0668084","San Leandro city, California","84657","6214",
"1600000US0668196","San Marcos city, California","96214","6459",
"1600000US0668252","San Mateo city, California","152913","8454",
"1600000US0668378","San Ramon city, California","195491","22901",
"1600000US0669000","Santa Ana city, California","85914","7332",
"1600000US0669070","Santa Barbara city, California","100041","10264",
"1600000US0669084","Santa Clara city, California","166228","23568",
"1600000US0669088","Santa Clarita city, California","118489","7360",
"1600000US0669196","Santa Maria city, California","77564","8952",
"1600000US0670000","Santa Monica city, California","109503","11935",
"1600000US0670098","Santa Rosa city, California","93106","5896",
"1600000US0672016","Simi Valley city, California","117351","9500",
"1600000US0673080","South Gate city, California","71760","5880",
"1600000US0675000","Stockton city, California","76191","3173",
"1600000US0677000","Sunnyvale city, California","189443","16789",
"1600000US0678120","Temecula city, California","121795","14145",
"1600000US0678582","Thousand Oaks city, California","139172","12917",
"1600000US0680000","Torrance city, California","109019","13583",
"1600000US0680238","Tracy city, California","123525","12947",
"1600000US0680644","Tulare city, California","77286","13059",
"1600000US0680812","Turlock city, California","81595","4111",
"1600000US0680854","Tustin city, California","107537","8800",
"1600000US0681204","Union City city, California","124383","11287",
"1600000US0681344","Upland city, California","114165","16193",
"1600000US0681554","Vacaville city, California","104278","8129",
"1600000US0681666","Vallejo city, California","91800","7889",
"1600000US0682590","Victorville city, California","67099","11302",
"1600000US0682954","Visalia city, California","79777","8059",
"1600000US0682996","Vista city, California","92224","7412",
"1600000US0683346","Walnut Creek city, California","134770","25458",
"1600000US0684200","West Covina city, California","96525","11695",
"1600000US0684550","Westminster city, California","81443","15487",
"1600000US0685292","Whittier city, California","95895","15953",
"1600000US0686832","Yorba Linda city, California","146923","23158",
"1600000US0686972","Yuba City city, California","74210","9161",
"1600000US0803455","Arvada city, Colorado","114384","10259",
"1600000US0804000","Aurora city, Colorado","89300","5563",
"1600000US0807850","Boulder city, Colorado","75923","8144",
"1600000US0809280","Broomfield city, Colorado","112139","6641",
"1600000US0812415","Castle Rock town, Colorado","137383","22061",
"1600000US0812815","Centennial city, Colorado","121531","6695",
"1600000US0816000","Colorado Springs city, Colorado","83215","3803",
"1600000US0816495","Commerce City city, Colorado","124884","20670",
"1600000US0820000","Denver city, Colorado","94157","3622",
"1600000US0827425","Fort Collins city, Colorado","81883","4656",
"1600000US0831660","Grand Junction city, Colorado","67887","8847",
"1600000US0832155","Greeley city, Colorado","63526","7177",
"1600000US0836410","Highlands Ranch CDP, Colorado","153336","10121",
"1600000US0843000","Lakewood city, Colorado","83987","6370",
"1600000US0845970","Longmont city, Colorado","82984","7958",
"1600000US0846465","Loveland city, Colorado","77160","7064",
"1600000US0862000","Pueblo city, Colorado","57170","6873",
"1600000US0877290","Thornton city, Colorado","101679","3864",
"1600000US0883835","Westminster city, Colorado","92101","7902",
"1600000US0908000","Bridgeport city, Connecticut","58515","2942",
"1600000US0918430","Danbury city, Connecticut","79358","9371",
"1600000US0937000","Hartford city, Connecticut","42397","4730",
"1600000US0950370","New Britain city, Connecticut","58780","12655",
"1600000US0952000","New Haven city, Connecticut","51158","5515",
"1600000US0955990","Norwalk city, Connecticut","102195","12048",
"1600000US0973000","Stamford city, Connecticut","106552","8647",
"1600000US0980000","Waterbury city, Connecticut","43420","4662",
"1600000US1077580","Wilmington city, Delaware","50420","5481",
"1600000US1150000","Washington city, District of Columbia","108210","6847",
"1600000US1200410","Alafaya CDP, Florida","102898","13478",
"1600000US1207300","Boca Raton city, Florida","110593","13112",
"1600000US1207875","Boynton Beach city, Florida","67247","10400",
"1600000US1208150","Brandon CDP, Florida","82027","7464",
"1600000US1210275","Cape Coral city, Florida","74634","4100",
"1600000US1212875","Clearwater city, Florida","73178","7252",
"1600000US1214400","Coral Springs city, Florida","85615","5865",
"1600000US1216475","Davie town, Florida","82514","6448",
"1600000US1216525","Daytona Beach city, Florida","50442","3218",
"1600000US1216725","Deerfield Beach city, Florida","59148","5080",
"1600000US1217100","Delray Beach city, Florida","76803","11796",
"1600000US1217200","Deltona city, Florida","71107","2412",
"1600000US1217935","Doral city, Florida","98058","9515",
"1600000US1224000","Fort Lauderdale city, Florida","80539","4641",
"1600000US1224125","Fort Myers city, Florida","61894","11040",
"1600000US1224581","Four Corners CDP, Florida","73951","12545",
"1600000US1225175","Gainesville city, Florida","47099","5515",
"1600000US1230000","Hialeah city, Florida","55310","3221",
"1600000US1232000","Hollywood city, Florida","60630","7978",
"1600000US1232275","Homestead city, Florida","71901","8284",
"1600000US1232610","Horizon West CDP, Florida","144193","25839",
"1600000US1235000","Jacksonville city, Florida","68069","2476",
"1600000US1236100","Kendall CDP, Florida","75301","8457",
"1600000US1236950","Kissimmee city, Florida","59142","8811",
"1600000US1238250","Lakeland city, Florida","57131","10272",
"1600000US1239425","Largo city, Florida","66220","6190",
"1600000US1239550","Lauderhill city, Florida","45454","6830",
"1600000US1239925","Lehigh Acres CDP, Florida","59645","7677",
"1600000US1243975","Melbourne city, Florida","63726","8728",
"1600000US1245000","Miami city, Florida","68635","3475",
"1600000US1245025","Miami Beach city, Florida","71073","5343",
"1600000US1245060","Miami Gardens city, Florida","67169","5339",
"1600000US1245975","Miramar city, Florida","92097","11916",
"1600000US1249675","North Port city, Florida","82495","3921",
"1600000US1250750","Ocala city, Florida","52121","7143",
"1600000US1253000","Orlando city, Florida","69414","4760",
"1600000US1254000","Palm Bay city, Florida","67928","8125",
"1600000US1254200","Palm Coast city, Florida","70037","8346",
"1600000US1254350","Palm Harbor CDP, Florida","73852","4321",
"1600000US1255775","Pembroke Pines city, Florida","86135","8527",
"1600000US1256825","Pine Hills CDP, Florida","71735","6221",
"1600000US1257425","Plantation city, Florida","95965","6644",
"1600000US1257900","Poinciana CDP, Florida","71150","5891",
"1600000US1258050","Pompano Beach city, Florida","61419","6199",
"1600000US1258350","Port Charlotte CDP, Florida","60501","4409",
"1600000US1258575","Port Orange city, Florida","67241","7434",
"1600000US1258715","Port St. Lucie city, Florida","74928","4316",
"1600000US1260950","Riverview CDP, Florida","100475","10395",
"1600000US1262625","St. Cloud city, Florida","91228","7108",
"1600000US1263000","St. Petersburg city, Florida","71743","4573",
"1600000US1263650","Sanford city, Florida","63643","5939",
"1600000US1268350","Spring Hill CDP, Florida","68872","6493",
"1600000US1269700","Sunrise city, Florida","76722","12495",
"1600000US1270600","Tallahassee city, Florida","56146","5439",
"1600000US1270675","Tamarac city, Florida","56910","6976",
"1600000US1271000","Tampa city, Florida","72851","3235",
"1600000US1271625","The Villages CDP, Florida","73805","7133",
"1600000US1272145","Town 'n' Country CDP, Florida","66969","8509",
"1600000US1275875","Wesley Chapel CDP, Florida","112045","18075",
"1600000US1276582","Weston city, Florida","135764","16521",
"1600000US1276600","West Palm Beach city, Florida","83205","5775",
"1600000US1301052","Albany city, Georgia","45624","3996",
"1600000US1301696","Alpharetta city, Georgia","140188","19046",
"1600000US1303440","Athens-Clarke County unified government (balance), Georgia","53775","4976",
"1600000US1304000","Atlanta city, Georgia","85880","6578",
"1600000US1304204","Augusta-Richmond County consolidated government (balance), Georgia","51943","3956",
"1600000US1319000","Columbus city, Georgia","51835","3127",
"1600000US1342425","Johns Creek city, Georgia","151344","10395",
"1600000US1349008","Macon-Bibb County, Georgia","51254","5065",
"1600000US1367284","Roswell city, Georgia","119657","19078",
"1600000US1368516","Sandy Springs city, Georgia","110401","7191",
"1600000US1369000","Savannah city, Georgia","56823","5258",
"1600000US1372122","South Fulton city, Georgia","79871","7870",
"1600000US1380508","Warner Robins city, Georgia","59646","9782",
"1600000US1571550","Urban Honolulu CDP, Hawaii","84907","4865",
"1600000US1608830","Boise City city, Idaho","79977","3304",
"1600000US1612250","Caldwell city, Idaho","67117","6883",
"1600000US1639700","Idaho Falls city, Idaho","63049","7513",
"1600000US1652120","Meridian city, Idaho","100307","4328",
"1600000US1656260","Nampa city, Idaho","71752","3620",
"1600000US1702154","Arlington Heights village, Illinois","106051","7338",
"1600000US1703012","Aurora city, Illinois","89658","9734",
"1600000US1706613","Bloomington city, Illinois","77577","9106",
"1600000US1707133","Bolingbrook village, Illinois","114296","8727",
"1600000US1712385","Champaign city, Illinois","46232","7334",
"1600000US1714000","Chicago city, Illinois","74474","2064",
"1600000US1714351","Cicero town, Illinois","74353","11606",
"1600000US1718823","Decatur city, Illinois","46564","4884",
"1600000US1723074","Elgin city, Illinois","83539","6770",
"1600000US1724582","Evanston city, Illinois","97085","14437",
"1600000US1738570","Joliet city, Illinois","86054","8106",
"1600000US1751622","Naperville city, Illinois","152181","7056",
"1600000US1757225","Palatine village, Illinois","89725","10590",
"1600000US1759000","Peoria city, Illinois","52796","8559",
"1600000US1765000","Rockford city, Illinois","59451","6767",
"1600000US1768003","Schaumburg village, Illinois","87202","12399",
"1600000US1770122","Skokie village, Illinois","86125","9778",
"1600000US1772000","Springfield city, Illinois","63849","8445",
"1600000US1779293","Waukegan city, Illinois","72841","9968",
"1600000US1805860","Bloomington city, Indiana","41799","5425",
"1600000US1810342","Carmel city, Indiana","143676","15699",
"1600000US1822000","Evansville city, Indiana","52318","4783",
"1600000US1823278","Fishers city, Indiana","121382","10062",
"1600000US1825000","Fort Wayne city, Indiana","57138","2888",
"1600000US1827000","Gary city, Indiana","35033","3488",
"1600000US1831000","Hammond city, Indiana","51773","4755",
"1600000US1836003","Indianapolis city (balance), Indiana","66629","1956",
"1600000US1840788","Lafayette city, Indiana","51328","4542",
"1600000US1851876","Muncie city, Indiana","43507","2566",
"1600000US1854180","Noblesville city, Indiana","107177","13430",
"1600000US1871000","South Bend city, Indiana","55767","6978",
"1600000US1901855","Ames city, Iowa","58693","4637",
"1600000US1902305","Ankeny city, Iowa","105862","10751",
"1600000US1912000","Cedar Rapids city, Iowa","66720","4303",
"1600000US1919000","Davenport city, Iowa","69595","5225",
"1600000US1921000","Des Moines city, Iowa","60882","2819",
"1600000US1938595","Iowa City city, Iowa","50135","6187",
"1600000US1973335","Sioux City city, Iowa","62350","7034",
"1600000US1982425","Waterloo city, Iowa","52320","3575",
"1600000US1983910","West Des Moines city, Iowa","83637","4424",
"1600000US2036000","Kansas City city, Kansas","60739","4077",
"1600000US2038900","Lawrence city, Kansas","62608","7796",
"1600000US2052575","Olathe city, Kansas","105915","8905",
"1600000US2053775","Overland Park city, Kansas","97176","5669",
"1600000US2064500","Shawnee city, Kansas","100016","14372",
"1600000US2071000","Topeka city, Kansas","52417","3169",
"1600000US2079000","Wichita city, Kansas","61281","2623",
"1600000US2108902","Bowling Green city, Kentucky","47813","6518",
"1600000US2146027","Lexington-Fayette urban county, Kentucky","66392","4229",
"1600000US2148006","Louisville/Jefferson County metro government (balance), Kentucky","61488","2403",
"1600000US2205000","Baton Rouge city, Louisiana","41651","4887",
"1600000US2239475","Kenner city, Louisiana","68166","9883",
"1600000US2240735","Lafayette city, Louisiana","61258","7412",
"1600000US2241155","Lake Charles city, Louisiana","55420","7837",
"1600000US2250115","Metairie CDP, Louisiana","65465","5217",
"1600000US2255000","New Orleans city, Louisiana","55580","5053",
"1600000US2270000","Shreveport city, Louisiana","48486","4014",
"1600000US2360545","Portland city, Maine","83399","7279",
"1600000US2404000","Baltimore city, Maryland","59579","3574",
"1600000US2407125","Bethesda CDP, Maryland","191198","26329",
"1600000US2419125","Columbia CDP, Maryland","115564","12755",
"1600000US2426000","Ellicott City CDP, Maryland","148677","19493",
"1600000US2430325","Frederick city, Maryland","96084","11806",
"1600000US2431175","Gaithersburg city, Maryland","100387","12861",
"1600000US2432025","Germantown CDP, Maryland","101446","8982",
"1600000US2432650","Glen Burnie CDP, Maryland","77549","9051",
"1600000US2467675","Rockville city, Maryland","122294","15360",
"1600000US2472450","Silver Spring CDP, Maryland","100116","15861",
"1600000US2481175","Waldorf CDP, Maryland","96304","12369",
"1600000US2507000","Boston city, Massachusetts","96931","4762",
"1600000US2509000","Brockton city, Massachusetts","79990","12791",
"1600000US2511000","Cambridge city, Massachusetts","134307","10557",
"1600000US2523000","Fall River city, Massachusetts","52978","6572",
"1600000US2524960","Framingham city, Massachusetts","103841","13360",
"1600000US2529405","Haverhill city, Massachusetts","87309","10995",
"1600000US2534550","Lawrence city, Massachusetts","58079","5661",
"1600000US2537000","Lowell city, Massachusetts","73083","5521",
"1600000US2537490","Lynn city, Massachusetts","73723","4893",
"1600000US2537875","Malden city, Massachusetts","88003","18611",
"1600000US2545000","New Bedford city, Massachusetts","53583","6274",
"1600000US2545560","Newton city, Massachusetts","185154","22490",
"1600000US2555745","Quincy city, Massachusetts","92085","11454",
"1600000US2562535","Somerville city, Massachusetts","126619","9895",
"1600000US2567000","Springfield city, Massachusetts","47101","7377",
"1600000US2582000","Worcester city, Massachusetts","69262","3772",
"1600000US2603000","Ann Arbor city, Michigan","76207","9171",
"1600000US2621000","Dearborn city, Michigan","51670","9079",
"1600000US2622000","Detroit city, Michigan","38080","2502",
"1600000US2627440","Farmington Hills city, Michigan","90598","7269",
"1600000US2629000","Flint city, Michigan","33141","3090",
"1600000US2634000","Grand Rapids city, Michigan","70258","5594",
"1600000US2642160","Kalamazoo city, Michigan","50044","5288",
"1600000US2646000","Lansing city, Michigan","55197","4847",
"1600000US2649000","Livonia city, Michigan","95003","5947",
"1600000US2659440","Novi city, Michigan","97092","11264",
"1600000US2669035","Rochester Hills city, Michigan","105784","10180",
"1600000US2674900","Southfield city, Michigan","65497","6112",
"1600000US2676460","Sterling Heights city, Michigan","73702","4770",
"1600000US2680700","Troy city, Michigan","106965","9608",
"1600000US2684000","Warren city, Michigan","60572","5077",
"1600000US2686000","Westland city, Michigan","55821","6869",
"1600000US2688940","Wyoming city, Michigan","73950","5049",
"1600000US2706382","Blaine city, Minnesota","100172","10086",
"1600000US2706616","Bloomington city, Minnesota","86206","4935",
"1600000US2707966","Brooklyn Park city, Minnesota","87532","8293",
"1600000US2717000","Duluth city, Minnesota","61163","5607",
"1600000US2717288","Eagan city, Minnesota","101896","5761",
"1600000US2735180","Lakeville city, Minnesota","147992","14196",
"1600000US2740166","Maple Grove city, Minnesota","104200","10464",
"1600000US2743000","Minneapolis city, Minnesota","81001","3102",
"1600000US2751730","Plymouth city, Minnesota","130793","13690",
"1600000US2754880","Rochester city, Minnesota","85240","7037",
"1600000US2756896","St. Cloud city, Minnesota","60782","5378",
"1600000US2758000","St. Paul city, Minnesota","73975","4048",
"1600000US2771428","Woodbury city, Minnesota","120588","7586",
"1600000US2829700","Gulfport city, Mississippi","47564","4898",
"1600000US2836000","Jackson city, Mississippi","42336","3653",
"1600000US2915670","Columbia city, Missouri","62972","4460",
"1600000US2935000","Independence city, Missouri","61432","4051",
"1600000US2938000","Kansas City city, Missouri","65225","1990",
"1600000US2941348","Lee's Summit city, Missouri","100625","11231",
"1600000US2954074","O'Fallon city, Missouri","103301","8535",
"1600000US2964082","St. Charles city, Missouri","78359","4578",
"1600000US2964550","St. Joseph city, Missouri","57205","6392",
"1600000US2965000","St. Louis city, Missouri","56245","3904",
"1600000US2970000","Springfield city, Missouri","47728","2711",
"1600000US3006550","Billings city, Montana","67028","5769",
"1600000US3050200","Missoula city, Montana","70277","7985",
"1600000US3128000","Lincoln city, Nebraska","68050","2959",
"1600000US3137000","Omaha city, Nebraska","71238","3525",
"1600000US3223770","Enterprise CDP, Nevada","91225","4480",
"1600000US3231900","Henderson city, Nevada","82476","3370",
"1600000US3240000","Las Vegas city, Nevada","73784","2765",
"1600000US3251800","North Las Vegas city, Nevada","78949","5628",
"1600000US3254600","Paradise CDP, Nevada","61680","4999",
"1600000US3260600","Reno city, Nevada","80365","3704",
"1600000US3268400","Sparks city, Nevada","86081","6755",
"1600000US3268585","Spring Valley CDP, Nevada","71988","4003",
"1600000US3271400","Sunrise Manor CDP, Nevada","52496","4679",
"1600000US3345140","Manchester city, New Hampshire","78825","5580",
"1600000US3350260","Nashua city, New Hampshire","97667","8006",
"1600000US3403580","Bayonne city, New Jersey","73669","9013",
"1600000US3410000","Camden city, New Jersey","35129","6478",
"1600000US3413690","Clifton city, New Jersey","98598","10609",
"1600000US3419390","East Orange city, New Jersey","56293","10601",
"1600000US3421000","Elizabeth city, New Jersey","71715","6304",
"1600000US3436000","Jersey City city, New Jersey","91286","5983",
"1600000US3438580","Lakewood CDP, New Jersey","70483","14553",
"1600000US3451000","Newark city, New Jersey","53818","4208",
"1600000US3456550","Passaic city, New Jersey","50893","10406",
"1600000US3457000","Paterson city, New Jersey","56907","5305",
"1600000US3473110","Toms River CDP, New Jersey","90593","15214",
"1600000US3474000","Trenton city, New Jersey","49117","6940",
"1600000US3474630","Union City city, New Jersey","86123","13057",
"1600000US3502000","Albuquerque city, New Mexico","67907","2729",
"1600000US3539380","Las Cruces city, New Mexico","55012","5544",
"1600000US3563460","Rio Rancho city, New Mexico","88366","8399",
"1600000US3570500","Santa Fe city, New Mexico","70940","4362",
"1600000US3601000","Albany city, New York","61390","6525",
"1600000US3611000","Buffalo city, New York","46458","3039",
"1600000US3615000","Cheektowaga CDP, New York","61246","5451",
"1600000US3649121","Mount Vernon city, New York","77190","7118",
"1600000US3650617","New Rochelle city, New York","128199","24489",
"1600000US3651000","New York city, New York","76577","1123",
"1600000US3663000","Rochester city, New York","48618","3296",
"1600000US3665508","Schenectady city, New York","54773","4941",
"1600000US3673000","Syracuse city, New York","47525","5118",
"1600000US3684000","Yonkers city, New York","81097","4482",
"1600000US3701520","Apex town, North Carolina","151386","13464",
"1600000US3702140","Asheville city, North Carolina","66032","9283",
"1600000US3710740","Cary town, North Carolina","129607","9318",
"1600000US3712000","Charlotte city, North Carolina","80581","2293",
"1600000US3714100","Concord city, North Carolina","82262","9024",
"1600000US3719000","Durham city, North Carolina","80064","4866",
"1600000US3722920","Fayetteville city, North Carolina","59732","2677",
"1600000US3725580","Gastonia city, North Carolina","63597","5489",
"1600000US3728000","Greensboro city, North Carolina","61747","3167",
"1600000US3728080","Greenville city, North Carolina","51628","7058",
"1600000US3731400","High Point city, North Carolina","57436","8496",
"1600000US3734200","Jacksonville city, North Carolina","58146","9663",
"1600000US3755000","Raleigh city, North Carolina","86309","4483",
"1600000US3774440","Wilmington city, North Carolina","71362","5205",
"1600000US3775000","Winston-Salem city, North Carolina","59189","4161",
"1600000US3807200","Bismarck city, North Dakota","75846","10831",
"1600000US3825700","Fargo city, North Dakota","61422","7692",
"1600000US3901000","Akron city, Ohio","50025","3722",
"1600000US3912000","Canton city, Ohio","39692","5189",
"1600000US3915000","Cincinnati city, Ohio","54314","3788",
"1600000US3916000","Cleveland city, Ohio","39041","2410",
"1600000US3918000","Columbus city, Ohio","62350","2578",
"1600000US3921000","Dayton city, Ohio","45995","2406",
"1600000US3944856","Lorain city, Ohio","41480","5153",
"1600000US3961000","Parma city, Ohio","66681","5456",
"1600000US3977000","Toledo city, Ohio","46302","2356",
"1600000US4009050","Broken Arrow city, Oklahoma","84374","4400",
"1600000US4023200","Edmond city, Oklahoma","98524","10374",
"1600000US4041850","Lawton city, Oklahoma","51571","2045",
"1600000US4052500","Norman city, Oklahoma","62411","5883",
"1600000US4055000","Oklahoma City city, Oklahoma","67015","2125",
"1600000US4075000","Tulsa city, Oklahoma","56821","1674",
"1600000US4105350","Beaverton city, Oregon","92650","6206",
"1600000US4105800","Bend city, Oregon","95527","11520",
"1600000US4123850","Eugene city, Oregon","65663","6007",
"1600000US4131250","Gresham city, Oregon","76205","6402",
"1600000US4134100","Hillsboro city, Oregon","103439","4419",
"1600000US4147000","Medford city, Oregon","66186","7449",
"1600000US4159000","Portland city, Oregon","86057","4357",
"1600000US4164900","Salem city, Oregon","72827","4940",
"1600000US4202000","Allentown city, Pennsylvania","47175","7881",
"1600000US4206088","Bethlehem city, Pennsylvania","68719","2983",
"1600000US4224000","Erie city, Pennsylvania","41377","3180",
"1600000US4260000","Philadelphia city, Pennsylvania","60302","1503",
"1600000US4261000","Pittsburgh city, Pennsylvania","66219","3652",
"1600000US4263624","Reading city, Pennsylvania","38814","3870",
"1600000US4269000","Scranton city, Pennsylvania","41601","4096",
"1600000US4419180","Cranston city, Rhode Island","92795","11319",
"1600000US4454640","Pawtucket city, Rhode Island","63499","7323",
"1600000US4459000","Providence city, Rhode Island","65206","4183",
"1600000US4474300","Warwick city, Rhode Island","86193","6512",
